Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables,Grupo_edad
12276.19,31.0,2.0,Professional,Tier_1,3682.86,0.0,959.97,2045.02,7767.240000000001,2463.9500000000003,adulto
20499.27,22.0,0.0,Professional,Tier_1,6149.78,1193.01,1626.11,4639.88,11435.05,3231.32,joven
27742.38,53.0,4.0,Self_Employed,Tier_2,5548.48,0.0,2571.6,8392.94,14036.67,5312.78,anciano
59700.81,39.0,1.0,Self_Employed,Tier_1,17910.24,0.0,8036.79,13368.99,36061.03,10270.789999999995,adulto
13433.15,25.0,4.0,Professional,Tier_2,2686.63,1818.73,735.36,2186.68,7221.5,2206.24,joven
21629.98,31.0,1.0,Student,Tier_2,4326.0,2592.16,2018.75,3006.02,11389.07,4642.7300000000005,adulto
35486.0,24.0,0.0,Retired,Tier_2,7097.2,0.0,2406.17,11340.77,16624.100000000002,7521.13,joven
47606.15,36.0,3.0,Professional,Tier_2,9521.23,4583.4,5738.58,7939.8,25851.41,9231.54,adulto
53388.01,60.0,2.0,Retired,Tier_2,10677.6,6043.84,7490.13,9525.08,27825.910000000003,9993.19,anciano
14549.03,33.0,0.0,Retired,Tier_1,4364.71,1222.38,1282.08,2740.09,7616.24,2970.34,adulto
14132.1,25.0,0.0,Student,Tier_1,4239.63,0.0,1105.58,4217.14,7551.97,2363.0,joven
45919.52,42.0,0.0,Student,Tier_3,6887.93,0.0,5876.73,18024.05,17791.5,10103.96,adulto
44327.63,42.0,0.0,Professional,Tier_2,8865.53,5431.42,4767.79,12215.98,19115.08,7565.16,adulto
30503.47,27.0,1.0,Retired,Tier_1,9151.04,3984.8,2619.99,2865.56,17763.73,5889.4,joven
38448.53,60.0,0.0,Retired,Tier_3,5767.28,0.0,3698.41,16432.38,14312.72,7703.429999999999,anciano
33459.61,58.0,2.0,Retired,Tier_1,10037.88,0.0,1747.45,8877.52,19550.59,5031.52,anciano
31979.11,26.0,2.0,Professional,Tier_2,6395.82,0.0,1771.07,8687.97,16357.08,6934.07,joven
30273.21,35.0,1.0,Retired,Tier_2,6054.64,0.0,1517.53,9971.61,14412.48,5889.110000000001,adulto
51525.59,47.0,1.0,Self_Employed,Tier_2,10305.12,2755.09,6662.65,13597.22,24138.810000000005,11034.45,adulto
25249.74,22.0,4.0,Self_Employed,Tier_2,5049.95,1734.16,2147.41,6031.54,12745.04,4739.0,joven
47067.41,49.0,2.0,Self_Employed,Tier_2,9413.48,0.0,5447.89,14787.1,23796.34,8483.960000000001,adulto
26723.09,44.0,2.0,Student,Tier_1,8016.93,0.0,2124.17,4840.47,16023.670000000002,5858.96,adulto
32001.04,41.0,3.0,Student,Tier_2,6400.21,3651.57,2479.93,7599.06,15066.120000000004,5684.280000000001,adulto
25286.12,33.0,3.0,Self_Employed,Tier_2,5057.22,0.0,2430.74,8950.16,11641.669999999998,4694.28,adulto
14609.02,32.0,3.0,Professional,Tier_2,2921.8,0.0,1078.47,4417.49,7715.070000000001,2476.45,adulto
13572.47,25.0,3.0,Professional,Tier_2,2714.49,1930.09,804.92,2942.32,6462.05,2238.02,joven
14842.76,58.0,3.0,Retired,Tier_2,2968.55,0.0,1381.22,5556.54,6571.66,2714.55,anciano
19693.04,49.0,2.0,Student,Tier_1,5907.91,2432.61,1100.95,2450.32,10766.86,4043.230000000001,adulto
27964.92,47.0,1.0,Professional,Tier_1,8389.47,0.0,2576.31,6468.03,16071.64,5425.23,adulto
26595.19,34.0,3.0,Retired,Tier_2,5319.04,5305.66,1945.38,4248.8,12498.39,4542.36,adulto
19486.99,36.0,1.0,Professional,Tier_2,3897.4,0.0,1866.63,5675.98,9552.13,4258.88,adulto
63459.55,48.0,3.0,Student,Tier_2,12691.91,4174.48,8257.48,17792.6,29814.5,11677.98,adulto
27531.2,54.0,3.0,Retired,Tier_3,4129.68,0.0,2308.34,9825.47,12486.330000000002,5219.39,anciano
35940.72,47.0,4.0,Student,Tier_1,10782.22,0.0,3096.72,8512.44,21811.98,5616.3,adulto
18252.27,28.0,0.0,Professional,Tier_2,3650.45,1708.48,1011.63,4171.07,8265.289999999999,4107.43,joven
14029.52,39.0,0.0,Self_Employed,Tier_2,2805.9,1230.93,1300.31,4527.21,6047.28,2224.1,adulto
39224.37,47.0,0.0,Professional,Tier_1,11767.31,4486.15,3052.42,7653.89,19983.56,7100.780000000001,adulto
59488.66,41.0,3.0,Student,Tier_2,11897.73,4830.83,7423.88,11923.02,29704.1,13030.71,adulto
20516.55,35.0,0.0,Self_Employed,Tier_2,4103.31,2878.95,1983.5,5664.97,8834.86,3137.76,adulto
15642.94,25.0,0.0,Retired,Tier_2,3128.59,0.0,900.5,6016.38,6590.090000000001,3036.47,joven
18417.02,46.0,0.0,Self_Employed,Tier_1,5525.11,3392.05,1802.27,2498.89,9325.41,3200.68,adulto
56274.19,40.0,4.0,Retired,Tier_3,8441.13,0.0,8060.55,19903.33,24312.509999999995,12058.34,adulto
50061.0,33.0,3.0,Self_Employed,Tier_3,7509.15,0.0,5695.03,17514.5,23102.93,9443.57,adulto
40215.78,25.0,4.0,Student,Tier_3,6032.37,0.0,4630.44,13351.57,18571.76,8292.449999999999,joven
18157.2,26.0,1.0,Professional,Tier_2,3631.44,0.0,1309.94,6704.41,8149.65,3303.1400000000003,joven
35207.98,55.0,4.0,Self_Employed,Tier_1,10562.39,4980.76,2407.78,2407.78,20784.74,7034.71,anciano
46602.6,53.0,1.0,Professional,Tier_2,9320.52,0.0,5028.24,14166.28,23395.78,9040.54,anciano
20772.23,34.0,1.0,Retired,Tier_1,6231.67,0.0,1490.3,4426.47,12795.38,3550.38,adulto
60796.8,31.0,2.0,Professional,Tier_3,9119.52,0.0,6212.89,20442.04,28022.42,12332.35,adulto
11344.84,46.0,3.0,Professional,Tier_2,2268.97,0.0,1098.78,3572.47,5713.6,2058.78,adulto
21954.75,29.0,2.0,Retired,Tier_2,4390.95,3803.55,1248.14,2683.84,10945.32,4522.03,joven
18860.44,30.0,0.0,Student,Tier_2,3772.09,0.0,1053.94,7258.21,8502.37,3099.87,adulto
11225.34,27.0,4.0,Self_Employed,Tier_2,2245.07,0.0,732.85,2928.59,6080.42,2216.34,joven
27718.48,29.0,4.0,Student,Tier_2,5543.7,0.0,2428.51,8692.16,13791.659999999998,5234.65,joven
17330.18,39.0,0.0,Student,Tier_3,2599.53,1254.14,1570.49,6261.21,7216.530000000001,2598.32,adulto
43810.36,35.0,4.0,Retired,Tier_2,8762.07,0.0,4729.0,12158.89,22041.69,9609.78,adulto
25223.19,56.0,3.0,Self_Employed,Tier_2,5044.64,0.0,1752.7,7173.13,13033.28,5016.790000000001,anciano
19550.5,36.0,2.0,Student,Tier_2,3910.1,2114.37,1366.56,4822.95,9173.03,3440.15,adulto
25293.82,47.0,1.0,Self_Employed,Tier_2,5058.76,4733.66,2072.61,2368.81,13075.47,5115.88,adulto
21491.93,56.0,3.0,Student,Tier_2,4298.39,0.0,1678.06,7148.54,10278.71,4064.71,anciano
47843.93,26.0,3.0,Student,Tier_2,9568.79,0.0,4929.12,15557.55,22985.74,9300.64,joven
26745.81,22.0,0.0,Retired,Tier_2,5349.16,0.0,1365.57,8652.93,12237.72,5855.15,joven
22628.59,41.0,0.0,Professional,Tier_1,6788.58,1900.13,1629.68,4909.52,11473.85,4345.08,adulto
22173.59,25.0,4.0,Professional,Tier_2,4434.72,3164.12,1368.11,3639.35,11018.260000000002,4351.870000000001,joven
34092.1,36.0,0.0,Retired,Tier_3,5113.81,0.0,2586.51,12523.35,14198.78,7369.96,adulto
37411.8,25.0,0.0,Retired,Tier_2,7482.36,0.0,3405.68,13980.84,17052.92,6378.05,joven
33254.18,37.0,2.0,Professional,Tier_2,6650.84,0.0,2307.95,9092.3,16619.739999999998,7542.13,adulto
18292.29,58.0,3.0,Retired,Tier_2,3658.46,0.0,1792.05,5586.9,9037.64,3667.75,anciano
35399.7,51.0,0.0,Student,Tier_2,7079.94,0.0,2186.45,12084.08,15605.04,7710.58,anciano
31699.38,59.0,0.0,Professional,Tier_1,9509.81,0.0,2868.36,8335.69,16889.69,6473.990000000001,anciano
37827.88,33.0,4.0,Professional,Tier_1,11348.36,4169.87,2945.96,3194.53,23400.65,7062.81,adulto
52030.26,39.0,0.0,Self_Employed,Tier_3,7804.54,3034.6,7648.76,19068.16,19893.79,10033.72,adulto
15432.74,25.0,4.0,Retired,Tier_2,3086.55,0.0,1168.33,5358.86,6813.96,3259.94,joven
15813.82,43.0,3.0,Retired,Tier_3,2372.07,3123.4,1464.02,2928.55,6791.9,2969.9800000000005,adulto
14809.75,35.0,2.0,Student,Tier_1,4442.93,1771.19,1449.88,2072.0,8356.78,2609.79,adulto
46568.91,54.0,3.0,Retired,Tier_3,6985.34,0.0,5197.97,16995.88,20090.02,9483.010000000002,anciano
31977.36,29.0,3.0,Professional,Tier_2,6395.47,0.0,2675.43,9680.44,15959.31,6337.62,joven
38965.6,55.0,1.0,Student,Tier_2,7793.12,4105.83,2909.77,6864.97,20539.300000000003,7455.519999999999,anciano
35983.07,51.0,3.0,Retired,Tier_2,7196.61,0.0,2719.89,9532.37,19734.48,6716.2,anciano
61315.41,41.0,3.0,Student,Tier_2,12263.08,0.0,7553.16,20564.81,28946.06,11804.54,adulto
19658.95,34.0,1.0,Retired,Tier_2,3931.79,1655.1,1006.21,4081.73,9562.65,4359.46,adulto
41863.58,48.0,4.0,Self_Employed,Tier_2,8372.72,0.0,5875.78,11592.65,21422.19,8848.74,adulto
35010.15,55.0,3.0,Student,Tier_2,7002.03,0.0,2207.53,12376.03,16110.64,6523.48,anciano
46804.87,25.0,2.0,Self_Employed,Tier_3,7020.73,0.0,4822.06,18411.65,19868.79,8524.44,joven
18438.63,29.0,2.0,Student,Tier_3,2765.79,2850.76,1733.02,3957.8,8311.99,3318.06,joven
25141.75,50.0,1.0,Student,Tier_3,3771.26,3997.91,1411.29,5185.31,10937.820000000002,5020.7,adulto
36479.88,35.0,1.0,Professional,Tier_1,10943.96,0.0,3455.9,7803.99,22160.92,6514.969999999999,adulto
32669.21,39.0,4.0,Professional,Tier_1,9800.76,0.0,2923.31,6703.86,20193.32,5772.03,adulto
29331.55,46.0,0.0,Self_Employed,Tier_1,8799.47,0.0,1777.89,8100.36,15373.53,5857.66,adulto
32123.22,32.0,4.0,Self_Employed,Tier_1,9636.97,0.0,2537.92,5881.63,19558.04,6683.549999999999,adulto
25789.08,32.0,0.0,Self_Employed,Tier_2,5157.82,0.0,1611.01,10601.28,10330.33,4857.48,adulto
36489.23,53.0,2.0,Professional,Tier_3,5473.39,0.0,3378.5,12481.87,16457.57,7549.789999999999,anciano
24579.2,22.0,0.0,Retired,Tier_2,4915.84,1514.26,1448.47,8191.55,10499.7,4373.6900000000005,joven
23162.03,29.0,0.0,Student,Tier_2,4632.41,0.0,1738.22,8661.74,9702.19,4798.11,joven
15034.07,37.0,0.0,Student,Tier_1,4510.22,0.0,1379.88,3860.32,8001.29,3172.46,adulto
23470.21,37.0,4.0,Retired,Tier_2,4694.04,2263.83,1442.68,3738.99,12802.21,4665.2,adulto
30123.69,56.0,1.0,Retired,Tier_3,4518.55,3423.06,2022.27,8457.97,13499.680000000002,4742.97,anciano
41095.56,56.0,3.0,Student,Tier_1,12328.67,0.0,4577.68,6290.28,26341.26,8464.03,anciano
19812.19,37.0,0.0,Professional,Tier_2,3962.44,0.0,1111.54,7869.67,8282.900000000001,3659.6,adulto
45367.57,26.0,2.0,Self_Employed,Tier_3,6805.14,0.0,5417.84,15398.25,21600.620000000003,8368.7,joven
21052.59,45.0,1.0,Student,Tier_2,4210.52,0.0,1660.26,6398.46,10527.740000000002,4126.4,adulto
36308.21,52.0,2.0,Student,Tier_2,7261.64,0.0,1868.57,12184.28,17848.170000000002,6275.750000000001,anciano
31508.97,57.0,0.0,Self_Employed,Tier_2,6301.79,5703.67,2203.89,6500.07,12602.17,6703.07,anciano
29629.18,31.0,2.0,Retired,Tier_2,5925.84,5070.84,2098.65,3924.36,15340.64,5293.35,adulto
70508.0,34.0,2.0,Student,Tier_2,14101.6,0.0,9239.21,22184.89,34618.79,13704.31,adulto
61885.92,47.0,0.0,Self_Employed,Tier_1,18565.78,0.0,8996.86,18753.78,31298.29,11833.85,adulto
48543.55,56.0,3.0,Professional,Tier_1,14563.07,0.0,6788.49,10549.58,29161.01,8832.970000000001,anciano
14771.14,31.0,4.0,Self_Employed,Tier_3,2215.67,0.0,779.87,4798.6,7224.16,2748.38,adulto
36688.66,44.0,4.0,Self_Employed,Tier_2,7337.73,0.0,2283.86,10194.23,18918.95,7575.469999999999,adulto
15454.04,37.0,0.0,Student,Tier_1,4636.21,0.0,1199.16,4198.27,7828.73,3427.0400000000004,adulto
42744.79,41.0,3.0,Retired,Tier_2,8548.96,0.0,6024.08,13367.45,21750.509999999995,7626.82,adulto
26772.33,34.0,3.0,Student,Tier_2,5354.47,1888.66,2601.94,5413.41,13781.82,5688.4400000000005,adulto
38167.03,39.0,4.0,Professional,Tier_2,7633.41,5867.08,2642.7,6809.65,18848.44,6641.859999999999,adulto
14848.14,28.0,1.0,Retired,Tier_3,2227.22,2597.86,914.78,2358.98,7004.5,2886.8100000000004,joven
26927.87,59.0,0.0,Professional,Tier_1,8078.36,0.0,1962.69,6815.19,14805.02,5307.65,anciano
56969.11,40.0,3.0,Professional,Tier_2,11393.82,4135.86,8087.79,12150.08,30906.52,9776.63,adulto
50208.51,39.0,3.0,Retired,Tier_1,15062.55,0.0,6709.01,8305.44,32119.72,9783.35,adulto
15060.38,57.0,2.0,Student,Tier_3,2259.06,0.0,1135.21,5443.86,6781.41,2835.11,anciano
15370.43,35.0,3.0,Self_Employed,Tier_2,3074.09,0.0,1467.03,5902.49,7139.110000000001,2328.85,adulto
22364.67,43.0,4.0,Student,Tier_2,4472.93,0.0,1445.11,7690.66,11309.77,3364.2300000000005,adulto
73668.32,47.0,4.0,Professional,Tier_2,14733.66,0.0,7523.16,19997.66,40044.41,13626.24,adulto
50702.02,30.0,1.0,Student,Tier_2,10140.4,0.0,5381.03,14270.76,26586.24,9845.03,adulto
21495.27,60.0,2.0,Student,Tier_3,3224.29,1273.47,1230.7,6181.41,9931.31,4109.06,anciano
21963.62,44.0,1.0,Retired,Tier_1,6589.09,0.0,2107.32,4090.07,13477.39,4396.17,adulto
32727.81,57.0,3.0,Student,Tier_3,4909.17,1914.66,1787.9,9450.87,14927.82,6434.48,anciano
12761.69,27.0,3.0,Self_Employed,Tier_2,2552.34,0.0,1001.57,3413.41,6635.299999999999,2712.98,joven
25247.87,45.0,3.0,Retired,Tier_1,7574.36,0.0,1527.24,6235.58,14350.73,4661.55,adulto
15339.62,28.0,1.0,Retired,Tier_3,2300.94,818.27,1384.35,5057.27,6472.11,2991.96,joven
41662.56,37.0,1.0,Student,Tier_2,8332.51,0.0,4636.31,13010.85,21536.88,7114.82,adulto
30229.15,53.0,1.0,Student,Tier_2,6045.83,0.0,2560.72,9936.72,14668.43,5624.0,anciano
23434.0,36.0,2.0,Professional,Tier_2,4686.8,1234.66,1688.4,5953.31,11500.33,4745.71,adulto
20305.71,35.0,0.0,Retired,Tier_3,3045.86,0.0,1622.01,8262.97,8148.86,3893.87,adulto
30883.46,24.0,3.0,Self_Employed,Tier_1,9265.04,0.0,2805.72,7564.63,17659.07,5659.75,joven
43262.46,47.0,3.0,Student,Tier_2,8652.49,0.0,6234.83,14839.27,21169.35,7253.83,adulto
29841.63,54.0,1.0,Retired,Tier_1,8952.49,0.0,2958.83,7098.58,16284.37,6458.68,anciano
27036.46,44.0,0.0,Professional,Tier_2,5407.29,0.0,1429.87,9541.57,11731.94,5762.960000000001,adulto
31017.21,54.0,2.0,Professional,Tier_1,9305.16,0.0,2510.36,6227.68,18905.64,5883.889999999999,anciano
18308.58,47.0,0.0,Professional,Tier_1,5492.57,0.0,1645.21,5408.2,9531.09,3369.29,adulto
18283.71,35.0,1.0,Student,Tier_2,3656.74,2858.36,1118.23,3233.44,8440.09,3751.83,adulto
13361.37,45.0,1.0,Self_Employed,Tier_1,4008.41,0.0,1194.56,2379.26,8250.869999999999,2731.23,adulto
39198.46,47.0,3.0,Student,Tier_3,5879.77,0.0,3148.56,14162.98,17496.9,7538.559999999999,adulto
45393.73,38.0,1.0,Self_Employed,Tier_3,6809.06,5067.32,4907.94,12735.96,18504.78,9085.67,adulto
24429.96,37.0,0.0,Retired,Tier_1,7328.99,0.0,1745.45,7149.07,12470.54,4810.34,adulto
18125.82,39.0,1.0,Student,Tier_2,3625.16,2429.69,1628.45,2811.45,9327.04,3557.63,adulto
24626.12,53.0,2.0,Professional,Tier_2,4925.22,0.0,2271.32,8716.6,11502.85,4406.66,anciano
21594.73,38.0,0.0,Retired,Tier_3,3239.21,0.0,1238.74,9860.54,7667.23,4066.96,adulto
28137.06,41.0,1.0,Professional,Tier_1,8441.12,0.0,1782.67,5916.73,17284.99,4935.360000000001,adulto
35009.35,38.0,1.0,Student,Tier_2,7001.87,4055.51,3257.25,7687.35,17211.829999999998,6054.66,adulto
13151.52,24.0,4.0,Self_Employed,Tier_2,2630.3,0.0,1156.58,3599.66,7023.490000000001,2528.38,joven
19092.59,25.0,1.0,Self_Employed,Tier_2,3818.52,2143.87,962.17,3696.69,9547.95,3704.09,joven
18297.63,39.0,3.0,Student,Tier_1,5489.29,0.0,997.42,5237.43,9872.72,3187.4700000000003,adulto
58993.17,39.0,2.0,Retired,Tier_1,17697.95,5121.45,5079.77,5079.77,37641.08,11150.88,adulto
14767.48,47.0,1.0,Student,Tier_2,2953.5,0.0,1290.6,4660.07,6984.21,3123.2,adulto
30391.49,56.0,1.0,Self_Employed,Tier_3,4558.72,2710.85,1651.0,8127.81,13233.13,6319.69,anciano
44799.49,51.0,0.0,Professional,Tier_1,13439.85,0.0,5760.35,12057.32,24512.72,8229.45,anciano
46080.39,55.0,2.0,Self_Employed,Tier_2,9216.08,3272.98,5845.36,12437.8,21848.230000000003,8521.39,anciano
31379.18,27.0,0.0,Self_Employed,Tier_2,6275.84,0.0,2255.26,12096.65,13014.5,6268.03,joven
28257.88,26.0,0.0,Student,Tier_1,8477.36,0.0,2754.03,9000.22,14502.45,4755.21,joven
33716.73,22.0,3.0,Student,Tier_3,5057.51,0.0,2470.83,11684.27,16203.42,5829.030000000001,joven
49296.91,28.0,1.0,Professional,Tier_2,9859.38,0.0,6578.9,15492.75,25087.51,8716.64,joven
18301.09,59.0,0.0,Student,Tier_2,3660.22,0.0,985.93,6903.37,7888.96,3508.76,anciano
20155.76,33.0,3.0,Student,Tier_3,3023.36,0.0,1913.67,6481.46,9915.61,3758.69,adulto
15838.11,43.0,1.0,Professional,Tier_2,3167.62,0.0,1570.93,4948.33,7923.450000000001,2966.34,adulto
38745.7,28.0,3.0,Retired,Tier_2,7749.14,0.0,2619.69,11803.01,18458.1,8484.58,joven
27756.32,32.0,3.0,Retired,Tier_2,5551.26,4076.59,2122.11,3647.92,14653.55,5378.27,adulto
37972.12,56.0,3.0,Student,Tier_2,7594.42,3568.28,3613.73,11144.86,17996.08,5262.9,anciano
62280.85,35.0,4.0,Student,Tier_2,12456.17,0.0,6994.3,21211.77,29544.89,11524.18,adulto
30655.31,41.0,3.0,Self_Employed,Tier_2,6131.06,0.0,2288.0,8978.99,16618.04,5058.28,adulto
20110.2,42.0,3.0,Self_Employed,Tier_2,4022.04,0.0,1218.68,6211.12,9947.91,3951.18,adulto
52986.35,40.0,3.0,Retired,Tier_3,7947.95,2859.71,6441.49,16453.43,24124.9,9548.32,adulto
30348.0,33.0,0.0,Retired,Tier_3,4552.2,0.0,2965.4,13204.51,11762.77,5380.72,adulto
31195.57,53.0,0.0,Self_Employed,Tier_2,6239.11,6184.64,1628.76,6186.63,12901.740000000002,5922.54,anciano
17599.69,40.0,3.0,Self_Employed,Tier_3,2639.95,0.0,1294.33,6534.26,7817.04,3248.39,adulto
44638.09,23.0,3.0,Professional,Tier_3,6695.71,0.0,6545.82,14936.0,21740.92,7961.17,joven
48215.56,40.0,2.0,Retired,Tier_2,9643.11,0.0,7150.05,14227.17,25584.68,8403.71,adulto
13457.14,22.0,3.0,Retired,Tier_1,4037.14,0.0,1322.54,2590.54,7920.679999999999,2945.92,joven
17834.28,45.0,1.0,Professional,Tier_3,2675.14,0.0,1655.33,6031.72,8289.49,3513.08,adulto
20897.9,26.0,4.0,Student,Tier_3,3134.68,0.0,1070.75,7813.06,9865.73,3219.11,joven
18512.52,56.0,1.0,Self_Employed,Tier_3,2776.88,0.0,1493.26,6730.9,8960.57,2821.03,anciano
50700.34,42.0,1.0,Professional,Tier_2,10140.07,0.0,5715.08,15916.38,26789.43,7994.55,adulto
13904.27,55.0,1.0,Retired,Tier_1,4171.28,0.0,1302.4,2315.64,8816.48,2772.16,anciano
19335.71,41.0,1.0,Professional,Tier_2,3867.14,3448.2,1615.64,2005.78,9876.37,4005.36,adulto
37079.22,60.0,2.0,Retired,Tier_1,11123.77,0.0,1891.14,6897.02,23010.7,7171.5,anciano
51796.33,38.0,4.0,Self_Employed,Tier_1,15538.9,0.0,6954.51,10131.04,32064.11,9601.19,adulto
15776.07,27.0,1.0,Student,Tier_2,3155.21,1442.47,1152.19,3217.92,7734.200000000001,3381.46,joven
49556.64,59.0,3.0,Student,Tier_1,14866.99,0.0,7093.43,10366.91,30562.060000000005,8627.66,anciano
35681.43,35.0,3.0,Self_Employed,Tier_2,7136.29,0.0,3097.95,10574.88,18431.390000000003,6675.16,adulto
33237.42,58.0,3.0,Self_Employed,Tier_2,6647.48,2389.64,2286.57,6152.49,17964.199999999997,6731.09,anciano
15606.82,53.0,1.0,Retired,Tier_2,3121.36,0.0,804.67,4918.1,7867.219999999999,2821.51,anciano
32685.99,50.0,2.0,Retired,Tier_2,6537.2,0.0,3254.65,8996.06,17646.97,6042.95,adulto
39157.78,40.0,0.0,Professional,Tier_1,11747.33,0.0,3665.78,11615.62,20610.7,6931.46,adulto
38956.58,56.0,3.0,Self_Employed,Tier_3,5843.49,6102.72,2124.95,7711.02,17242.399999999998,7900.44,anciano
23920.46,48.0,2.0,Retired,Tier_2,4784.09,0.0,1978.88,8111.05,11616.9,4192.51,adulto
43727.23,58.0,2.0,Self_Employed,Tier_2,8745.45,0.0,4425.31,14152.19,20606.660000000003,8968.38,anciano
36181.67,27.0,0.0,Student,Tier_3,5427.25,3762.83,2664.31,10587.22,14652.330000000002,7179.290000000001,joven
31577.24,59.0,3.0,Professional,Tier_1,9473.17,0.0,3121.51,4456.36,19947.89,7172.99,anciano
14524.17,49.0,3.0,Retired,Tier_2,2904.83,2151.56,849.78,3278.91,6633.98,2459.72,adulto
42519.14,53.0,3.0,Retired,Tier_1,12755.74,0.0,6142.67,8974.22,25524.03,8020.88,anciano
51167.46,44.0,2.0,Student,Tier_1,15350.24,3885.27,6809.62,6849.42,30776.89,9655.89,adulto
25722.21,36.0,3.0,Professional,Tier_2,5144.44,3482.48,2100.16,4732.91,11805.820000000002,5700.99,adulto
46380.88,55.0,0.0,Self_Employed,Tier_3,6957.13,0.0,6744.79,20200.03,18147.79,8033.07,anciano
51315.43,43.0,0.0,Professional,Tier_2,10263.09,0.0,6447.42,22141.15,20336.35,8837.94,adulto
61565.38,30.0,3.0,Self_Employed,Tier_2,12313.08,0.0,6879.24,15411.79,33177.899999999994,12975.69,adulto
32965.87,52.0,1.0,Professional,Tier_1,9889.76,0.0,2055.67,7245.92,20211.81,5508.15,anciano
48294.77,56.0,0.0,Self_Employed,Tier_2,9658.95,0.0,6877.85,19893.0,20498.94,7902.83,anciano
19227.77,28.0,0.0,Self_Employed,Tier_2,3845.55,0.0,1618.54,7438.13,8933.67,2855.96,joven
13763.55,54.0,4.0,Retired,Tier_1,4129.06,0.0,987.09,3087.47,7623.41,3052.66,anciano
17464.05,43.0,1.0,Professional,Tier_1,5239.22,0.0,1176.18,3875.26,11084.81,2504.0,adulto
14786.18,33.0,0.0,Student,Tier_2,2957.24,0.0,1419.92,6320.38,6064.839999999999,2400.97,adulto
35235.39,45.0,0.0,Retired,Tier_1,10570.62,0.0,2993.91,8443.79,18769.34,8022.26,adulto
18719.84,42.0,3.0,Self_Employed,Tier_1,5615.95,0.0,1853.16,4248.23,10783.9,3687.7,adulto
16261.7,26.0,3.0,Self_Employed,Tier_3,2439.25,0.0,1252.77,5243.67,7512.21,3505.8,joven
28972.9,28.0,0.0,Retired,Tier_3,4345.93,2114.43,2646.2,10726.96,10180.46,5951.06,joven
34450.06,54.0,4.0,Retired,Tier_3,5167.51,0.0,3013.01,13018.64,15257.59,6173.84,anciano
29176.03,38.0,1.0,Self_Employed,Tier_3,4376.4,5271.12,1927.38,5561.25,13221.51,5122.14,adulto
39847.19,59.0,2.0,Retired,Tier_3,5977.08,0.0,2366.95,15852.96,16598.149999999998,7396.09,anciano
48109.86,30.0,2.0,Retired,Tier_2,9621.97,0.0,6511.65,14635.32,24473.84,9000.71,adulto
39538.16,22.0,3.0,Student,Tier_1,11861.45,3253.71,3536.6,4814.46,25104.460000000003,6365.52,joven
62403.49,45.0,4.0,Student,Tier_2,12480.7,0.0,8708.4,18990.05,33238.64,10174.8,adulto
41902.16,22.0,1.0,Student,Tier_3,6285.32,0.0,6234.93,14074.91,20600.42,7226.83,joven
40581.37,54.0,2.0,Self_Employed,Tier_2,8116.27,4949.6,5923.84,9238.74,19549.24,6843.799999999999,anciano
25177.49,56.0,1.0,Self_Employed,Tier_3,3776.62,0.0,1555.62,8138.47,12247.88,4791.139999999999,anciano
29841.92,27.0,0.0,Retired,Tier_2,5968.38,5256.06,2011.59,6569.41,12455.39,5561.05,joven
29433.17,49.0,4.0,Student,Tier_2,5886.63,5839.12,1954.14,2467.13,14986.25,6140.66,adulto
19800.05,46.0,2.0,Student,Tier_1,5940.01,0.0,1501.11,4531.74,11323.320000000002,3944.98,adulto
32362.11,37.0,2.0,Professional,Tier_2,6472.42,4739.91,2770.31,5232.25,16262.09,6127.86,adulto
24906.23,23.0,1.0,Professional,Tier_3,3735.93,0.0,2142.69,9140.14,10916.19,4849.9,joven
36510.95,55.0,3.0,Student,Tier_1,10953.28,2571.76,3318.5,6159.74,22153.6,5625.83,anciano
19480.54,24.0,0.0,Retired,Tier_1,5844.16,0.0,1834.9,6188.41,9658.249999999998,3633.89,joven
33620.0,22.0,0.0,Student,Tier_2,6724.0,2858.85,3347.89,8621.72,14869.74,7269.700000000001,joven
20075.72,24.0,1.0,Self_Employed,Tier_2,4015.14,0.0,1547.92,6563.81,9598.37,3913.55,joven
38449.21,53.0,2.0,Professional,Tier_2,7689.84,0.0,3356.18,13359.14,19225.11,5864.96,anciano
51563.9,29.0,2.0,Retired,Tier_1,15469.17,4250.97,7119.07,7337.69,29706.65,10268.579999999998,joven
71516.78,37.0,3.0,Retired,Tier_3,10727.52,0.0,7417.46,22711.54,33950.35,14854.91,adulto
37617.14,58.0,1.0,Self_Employed,Tier_3,5642.57,0.0,2486.68,13433.34,17144.569999999996,7039.2300000000005,anciano
26424.31,38.0,1.0,Retired,Tier_2,5284.86,0.0,2561.43,8142.42,12821.63,5460.26,adulto
16173.84,49.0,3.0,Self_Employed,Tier_1,4852.15,924.02,1091.53,2049.43,9703.45,3496.93,adulto
19732.14,54.0,4.0,Retired,Tier_2,3946.43,3507.83,1305.77,2024.79,10078.429999999998,4121.11,anciano
53867.93,57.0,3.0,Professional,Tier_1,16160.38,0.0,7949.37,8942.64,33553.07,11372.22,anciano
52384.13,24.0,0.0,Student,Tier_3,7857.62,0.0,7450.67,19986.28,20535.65,11862.19,joven
12443.32,28.0,4.0,Self_Employed,Tier_2,2488.66,0.0,1157.87,4351.05,5622.889999999999,2469.39,joven
