Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
19636.2,18,1,Student,Tier_3,2945.43,2694.63,500.62,1995.92,1025.57,628.02,546.22,1267.01,706.66,1554.74,337.9,9.22,1811.27,5433.47,455.73,177.13,101.68,72.9,349.58,35.15,42.4,28.2
17269.24,56,1,Professional,Tier_3,2590.39,1716.69,613.73,2577.03,1314.69,362.17,601.05,950.73,637.36,1008.33,434.17,5.21,899.64,4462.9,356.46,139.35,71.16,165.15,269.22,12.74,15.85,87.37
7129.49,20,1,Professional,Tier_1,2138.85,0.0,333.2,996.94,485.42,241.1,275.81,480.46,352.93,680.57,127.52,7.15,509.68,1016.67,101.29,144.9,19.63,20.07,87.42,4.92,29.66,10.85
47381.12,62,2,Student,Tier_3,7107.17,0.0,1690.74,7009.05,2823.54,2270.6,1987.9,3268.36,1664.22,2987.13,776.77,11.23,5321.23,15795.65,358.63,326.81,671.88,193.0,616.27,68.78,23.82,135.91
8199.19,20,0,Professional,Tier_2,1639.84,0.0,395.24,1003.25,491.04,243.31,285.32,427.49,299.68,0.0,82.34,9.06,742.56,3331.67,77.49,39.39,70.31,25.06,104.47,5.2,0.0,5.6
16460.94,23,2,Self_Employed,Tier_2,3292.19,0.0,610.5,1946.57,1089.38,449.12,558.26,1210.61,511.15,952.72,171.9,5.11,841.5,5668.54,184.12,191.23,33.13,91.25,153.64,5.64,7.64,27.59
48028.13,48,2,Self_Employed,Tier_1,14408.44,0.0,1228.88,7154.15,2551.36,1976.82,1788.52,2294.45,2047.07,4254.77,1416.28,10.66,5118.37,8907.4,1713.39,595.17,229.0,461.4,398.69,25.77,87.9,366.39
53449.35,44,1,Retired,Tier_2,10689.87,0.0,2413.53,7634.49,4250.9,1549.24,2457.67,3801.63,2128.52,3269.6,728.13,13.24,7077.34,14525.78,1880.21,987.46,218.7,439.32,336.73,97.48,23.78,159.65
17811.32,46,0,Professional,Tier_3,2671.7,3262.26,559.32,2399.5,1274.65,559.8,864.96,1085.95,678.81,0.0,484.7,8.53,1519.6,3969.68,362.58,339.58,89.99,126.44,128.0,12.64,0.0,65.52
26947.07,32,0,Student,Tier_1,8084.12,0.0,1026.92,3181.95,1521.68,1236.02,1059.56,1584.67,1192.8,0.0,544.52,6.37,1717.1,7514.84,340.26,262.21,86.94,303.74,447.28,47.43,0.0,71.95
14926.26,53,3,Self_Employed,Tier_2,2985.25,0.0,474.56,1674.08,1120.11,493.82,405.34,735.78,708.61,1310.35,409.01,9.52,1420.72,4609.35,315.51,118.52,132.3,101.99,99.39,16.17,36.65,78.35
19345.89,22,2,Retired,Tier_3,2901.88,0.0,633.55,2410.82,1309.71,440.56,879.74,1472.95,966.23,1612.32,295.01,9.1,1759.55,6423.11,619.68,188.35,95.73,236.11,337.36,25.72,37.7,71.83
37120.51,20,0,Professional,Tier_3,5568.08,0.0,935.39,4147.74,2734.11,1852.4,1320.46,1981.37,1471.53,0.0,429.79,6.12,2273.22,16679.63,857.13,236.09,350.46,95.26,486.79,15.32,0.0,21.79
20083.13,42,4,Student,Tier_1,6024.94,0.0,778.66,2185.96,1523.22,463.66,1000.09,1058.25,699.59,1444.56,413.45,7.7,1547.22,4490.76,399.61,184.0,30.38,76.18,134.61,25.44,71.07,97.9
24675.86,49,2,Professional,Tier_2,4935.17,0.0,727.46,2862.59,1709.08,659.41,642.41,1873.47,1191.61,2070.81,663.73,5.95,1467.18,7340.12,541.04,459.33,169.97,34.74,218.8,10.24,53.71,147.2
9294.59,38,0,Retired,Tier_1,2788.38,0.0,283.68,981.64,652.58,326.19,236.54,391.01,309.42,0.0,106.93,7.69,714.7,3218.22,162.61,90.12,20.55,58.91,94.94,8.54,0.0,22.34
74259.25,34,4,Professional,Tier_2,14851.85,12735.02,1917.59,9274.52,5548.94,1931.64,3695.75,3785.28,3452.93,7390.32,2137.51,10.19,7537.88,7537.88,926.81,739.22,441.37,263.4,266.95,115.76,366.46,216.82
45116.62,26,4,Professional,Tier_2,9023.32,0.0,1366.05,6329.58,3017.87,1617.73,2090.39,3159.97,1414.3,3412.99,674.52,14.94,6738.79,13009.89,566.07,284.48,182.82,417.29,471.65,59.19,81.03,93.08
56572.43,43,4,Retired,Tier_2,11314.49,0.0,2525.41,8338.25,3618.51,1718.47,2825.93,3626.57,1769.66,4980.39,1504.16,14.65,8290.48,14350.59,2406.51,845.4,430.16,401.91,1028.83,85.01,128.61,107.16
84228.86,39,1,Professional,Tier_1,25268.66,0.0,4096.28,10191.64,6015.8,2024.96,2941.02,6710.21,4090.54,5295.17,2272.7,13.48,11357.92,15321.89,2955.72,740.52,503.8,306.04,1737.66,87.05,242.74,318.41
15502.9,58,3,Professional,Tier_2,3100.58,0.0,514.53,2296.12,958.25,376.3,745.54,1198.78,537.37,1536.7,202.56,8.61,1335.53,4036.17,531.63,171.14,109.65,118.63,250.97,1.64,33.07,59.33
22521.76,63,3,Student,Tier_1,6756.53,0.0,956.41,3049.14,1443.83,765.7,1052.05,1691.6,751.52,1819.63,405.38,9.29,2093.09,3829.97,432.54,157.41,212.79,114.66,351.25,14.5,13.06,92.16
6588.53,40,0,Self_Employed,Tier_2,1317.71,728.53,311.55,678.19,400.43,245.85,268.68,315.09,274.17,0.0,127.34,9.52,627.47,1921.01,196.2,97.02,40.17,18.83,25.49,4.26,0.0,19.27
370012.1,28,0,Student,Tier_2,74002.42,0.0,10212.68,44781.0,28097.48,8340.57,7759.2,28037.12,12768.32,0.0,4589.21,24.3,89920.06,151424.1,4720.99,2847.1,2012.63,1636.89,7555.29,621.61,0.0,808.6
26616.44,27,3,Retired,Tier_3,3992.47,4354.17,638.99,3939.01,1678.04,1114.75,1157.72,1953.6,1179.25,1862.8,517.41,7.7,2049.58,4228.23,1060.76,189.78,211.28,270.79,112.07,8.44,90.49,120.37
68867.18,40,4,Self_Employed,Tier_2,13773.44,0.0,1880.02,7735.49,5096.33,2376.75,2499.12,5440.77,3122.75,5370.42,849.33,10.52,7246.13,20722.77,1619.73,1507.24,201.52,429.98,1276.66,121.39,80.39,74.35
11141.41,22,0,Professional,Tier_2,2228.28,1441.15,520.42,1163.87,816.47,393.56,259.05,505.7,498.1,0.0,150.72,7.63,849.69,3164.09,283.56,55.59,105.11,35.97,147.29,8.77,0.0,35.06
66573.6,43,1,Professional,Tier_3,9986.04,0.0,1942.68,7619.54,3357.44,1511.07,2057.47,2717.95,2853.17,4836.32,1060.56,11.65,7757.43,28631.35,1680.04,537.2,312.26,367.95,222.21,38.42,138.29,255.82
132591.12,21,1,Retired,Tier_1,39777.34,22804.11,4743.11,17258.97,10158.05,5332.1,2946.31,5711.96,5555.44,6655.55,1536.17,21.74,10112.01,10112.01,1368.75,2108.01,1191.24,195.07,513.91,133.93,223.09,447.61
28587.59,60,3,Student,Tier_2,5717.52,0.0,1399.35,4035.71,1903.61,868.03,769.93,2086.39,939.54,2498.71,626.41,8.71,2489.17,7742.4,975.66,274.11,65.23,125.2,145.44,35.19,119.91,184.61
13363.03,44,0,Student,Tier_2,2672.61,0.0,458.16,1661.5,891.18,516.89,565.95,895.18,566.14,0.0,344.96,6.73,899.25,4790.47,98.36,257.35,27.22,58.02,80.1,14.56,0.0,49.92
26847.17,55,0,Self_Employed,Tier_2,5369.43,0.0,831.92,3527.17,1615.81,1113.66,610.29,1597.27,831.82,0.0,787.97,9.83,2638.5,10561.81,718.52,114.13,67.32,63.46,373.68,2.47,0.0,97.51
5052.02,51,4,Professional,Tier_2,1010.4,622.55,240.84,729.82,378.62,178.0,172.09,349.78,176.75,291.03,67.26,7.16,361.89,834.87,189.14,58.29,15.19,46.22,94.48,1.13,0.51,19.47
29104.36,20,0,Student,Tier_2,5820.87,0.0,675.18,3820.09,1568.63,1242.19,759.5,1836.14,1219.74,0.0,349.61,6.26,1820.85,11812.42,1049.72,399.51,237.4,202.65,400.68,10.96,0.0,33.13
57856.81,49,3,Professional,Tier_2,11571.36,0.0,2385.94,7321.76,3721.77,1630.08,1213.81,4549.61,2512.04,4145.16,779.16,12.49,7226.92,18026.11,1929.38,186.72,89.86,122.93,764.1,90.45,147.53,173.17
29153.97,43,0,Professional,Tier_2,5830.79,1945.35,960.01,3000.32,1675.08,795.26,1272.06,1878.29,904.35,0.0,842.82,5.62,1637.79,10049.67,813.88,280.01,161.11,269.13,480.21,38.99,0.0,168.22
23900.17,35,0,Professional,Tier_1,7170.05,0.0,1041.89,3187.62,1742.37,822.5,769.3,1177.59,1128.27,0.0,405.8,6.62,1582.91,6454.77,850.41,188.45,211.24,138.18,269.3,54.64,0.0,118.54
45752.75,24,1,Self_Employed,Tier_3,6862.91,0.0,1562.18,5825.08,2553.49,1574.74,1046.14,1938.24,1708.76,2884.13,1112.16,14.61,6684.82,18684.92,1297.14,248.98,177.36,133.11,459.72,65.75,7.11,133.25
48638.59,62,3,Retired,Tier_1,14591.58,0.0,2184.94,6883.24,2630.47,1320.65,1299.02,3594.25,1961.36,3329.21,648.42,12.64,6149.47,10195.46,1220.86,527.21,261.95,299.51,652.15,84.52,25.16,112.24
7950.8,30,2,Professional,Tier_2,1590.16,0.0,261.77,1003.97,444.65,329.63,264.31,434.36,363.04,745.41,137.76,5.97,474.29,2375.75,267.48,50.84,76.64,46.82,91.18,10.08,35.43,11.21
32209.32,23,3,Retired,Tier_2,6441.86,0.0,794.13,3675.82,2460.85,1226.11,1002.95,1527.57,1172.62,2950.74,792.04,8.7,2802.18,10164.61,184.96,403.42,125.82,101.63,364.62,52.63,81.58,147.61
210605.24,52,3,Retired,Tier_1,63181.57,0.0,6732.0,22932.72,13101.13,6935.32,8981.48,11682.65,9273.58,20707.78,3016.46,22.29,44060.54,44060.54,2845.37,2506.12,2026.97,1257.12,2526.7,342.85,31.25,668.59
10310.72,48,2,Self_Employed,Tier_1,3093.22,0.0,246.72,1385.2,523.23,478.46,298.49,481.01,402.4,549.17,150.18,5.26,542.27,2702.64,311.59,39.69,49.79,82.46,121.56,8.16,24.56,43.05
28018.42,59,2,Student,Tier_1,8405.53,2704.86,608.07,3435.23,2040.47,980.55,739.55,1688.58,906.4,2411.34,438.24,6.58,1842.93,3659.61,255.52,540.35,110.55,201.2,386.16,23.47,96.32,77.91
141825.05,54,1,Retired,Tier_3,21273.76,0.0,3866.96,18830.45,9939.6,3090.91,4770.42,7924.28,4405.67,8925.88,3253.61,19.19,27215.93,55543.53,3551.18,1364.74,423.87,1387.97,1027.6,15.82,206.92,776.91
72568.98,60,4,Retired,Tier_3,10885.35,10419.47,2361.29,10264.57,4653.67,2388.47,1475.36,3934.78,3022.95,5544.28,1195.07,12.03,8728.67,16423.71,824.88,1273.04,672.16,392.14,560.27,5.12,64.7,206.71
19895.23,21,3,Retired,Tier_2,3979.05,0.0,475.58,2311.24,1590.06,687.63,946.15,973.17,636.94,1959.55,237.33,8.06,1604.26,6098.53,547.05,104.83,194.59,138.41,198.99,19.24,72.49,38.22
35378.55,59,3,Student,Tier_2,7075.71,0.0,1443.98,4650.81,2123.65,1317.26,1485.58,2032.8,1162.89,2894.31,792.33,6.52,2307.07,10399.23,751.14,118.54,159.53,319.8,509.83,46.97,10.8,64.68
29949.36,21,3,Professional,Tier_1,8984.81,0.0,1167.9,4387.06,1943.5,606.5,1001.3,1262.92,922.44,2922.18,463.12,6.79,2034.55,6287.63,998.29,446.16,114.18,236.58,125.68,21.33,14.57,132.45
16489.77,62,3,Professional,Tier_3,2473.46,3195.36,727.71,1822.91,990.17,511.61,759.4,665.17,534.29,1148.62,180.26,9.14,1506.57,3480.81,178.55,101.37,142.84,134.6,83.28,5.22,31.65,37.92
28269.85,25,1,Self_Employed,Tier_1,8480.95,0.0,770.55,4038.95,1862.54,942.07,644.3,2205.18,1409.48,2296.4,350.72,7.92,2239.09,5268.7,255.7,176.92,207.81,130.63,334.39,30.85,41.54,82.82
23980.1,55,3,Professional,Tier_1,7194.03,0.0,751.77,2615.85,1886.93,1168.36,585.66,1808.07,1025.56,1425.4,321.48,8.75,2097.16,5197.01,314.23,352.49,70.32,32.61,124.81,14.1,54.43,93.38
32831.77,28,2,Professional,Tier_2,6566.35,5984.38,1305.61,3874.85,1671.01,1344.75,1173.61,2505.45,1027.27,2955.7,635.0,8.3,2725.52,3787.78,470.11,311.75,361.48,163.41,378.09,50.91,105.0,79.81
16485.66,19,2,Professional,Tier_2,3297.13,2900.08,530.74,2002.36,1183.72,648.84,366.8,1068.06,497.43,1513.74,183.83,7.05,1162.72,2292.94,446.76,213.12,107.48,90.22,131.81,19.0,27.81,11.98
10803.85,35,0,Self_Employed,Tier_1,3241.16,0.0,340.56,1405.34,717.05,357.39,297.61,782.17,502.52,0.0,307.71,9.81,1060.23,2852.36,178.62,136.82,95.63,69.25,222.02,10.96,0.0,42.69
29025.44,35,1,Self_Employed,Tier_1,8707.63,0.0,882.59,3158.73,1685.59,654.32,1274.48,1946.42,1406.28,1631.05,583.11,9.34,2709.69,7095.25,681.01,339.09,107.06,145.57,203.41,21.65,56.27,167.28
118308.07,39,0,Professional,Tier_3,17746.21,15615.28,4128.87,14720.37,7063.22,4076.07,5503.4,4886.92,3603.14,0.0,1571.25,21.38,25293.58,39393.35,946.91,582.92,314.93,774.56,1126.57,12.76,0.0,135.8
32039.19,29,3,Professional,Tier_2,6407.84,0.0,1033.03,4714.31,1776.3,947.67,1354.61,1463.65,1579.34,1850.63,888.75,6.58,2109.3,10023.06,751.91,299.53,136.36,133.78,268.06,15.16,28.45,97.65
23009.85,34,1,Retired,Tier_2,4601.97,0.0,837.94,2689.63,1516.94,952.06,587.54,1241.9,979.94,1151.08,377.17,6.5,1495.83,8073.67,507.45,452.4,255.97,85.23,208.42,39.76,4.89,68.23
54842.53,34,1,Student,Tier_2,10968.51,0.0,2720.89,6092.58,2769.54,2267.4,2111.97,2441.13,2485.18,5151.07,1143.98,13.51,7407.61,16690.27,797.45,191.8,592.23,249.52,497.89,70.25,29.43,293.12
26431.11,53,4,Self_Employed,Tier_2,5286.22,0.0,913.53,2705.35,1948.65,1149.76,1007.87,1074.63,1175.59,2370.66,635.98,7.98,2108.77,8162.87,273.61,268.8,217.13,155.32,110.75,0.74,73.17,156.46
133703.37,46,4,Student,Tier_2,26740.67,10434.44,5782.76,18089.78,9451.25,6683.2,4841.16,10516.46,4503.38,7178.77,3656.44,24.74,25825.06,25825.06,4072.43,2147.76,1741.24,814.64,3039.17,221.22,145.24,300.68
29906.25,33,0,Professional,Tier_2,5981.25,1576.15,1197.88,3743.65,1837.77,1110.67,683.25,1571.87,1200.76,0.0,687.04,5.3,1584.13,10315.96,772.62,247.89,236.35,46.07,465.37,30.05,0.0,162.07
52541.06,58,0,Professional,Tier_3,7881.16,5399.72,1928.96,6641.9,2992.19,2111.15,1419.24,2446.13,1925.35,0.0,1130.87,11.43,6005.88,18664.39,1952.48,257.67,464.21,194.07,259.31,62.43,0.0,225.4
16403.81,28,2,Professional,Tier_1,4921.14,0.0,691.6,2441.21,1064.83,504.31,508.2,734.57,564.45,1138.84,353.0,8.57,1405.53,3481.66,405.87,203.7,134.16,117.46,195.7,24.69,5.78,93.69
44865.48,61,2,Professional,Tier_1,13459.65,7410.0,1755.14,5040.27,2697.5,958.74,1993.89,1853.27,1498.81,4308.15,794.75,12.77,3095.33,3095.33,1510.57,544.24,50.15,295.69,94.41,3.23,142.33,169.56
37385.1,60,2,Self_Employed,Tier_2,7477.02,0.0,823.43,5304.62,2747.47,1840.73,1165.49,1833.95,1642.75,2759.41,791.77,5.52,2064.78,10998.45,890.88,738.12,160.52,175.19,196.38,58.01,129.07,205.48
28674.05,62,1,Professional,Tier_3,4301.11,0.0,1214.95,3115.58,1742.32,660.96,593.2,2015.96,916.2,2834.28,382.28,7.42,2128.09,10897.2,567.91,318.35,102.68,84.87,419.37,43.16,76.45,29.03
20081.34,39,3,Student,Tier_2,4016.27,1758.27,946.91,2467.2,1439.55,565.16,488.51,1390.83,977.59,1155.35,320.83,8.49,1704.45,4554.88,126.01,399.08,52.96,39.4,295.45,32.67,18.56,21.52
18007.23,47,0,Retired,Tier_2,3601.45,0.0,795.0,2389.94,1236.72,492.35,688.1,1036.06,711.71,0.0,433.9,6.98,1256.8,6622.0,481.23,338.75,83.37,51.16,107.32,15.76,0.0,36.54
37602.84,25,2,Retired,Tier_1,11280.85,0.0,1180.09,5358.63,2514.03,1149.36,886.63,2554.63,1177.94,2416.78,1094.84,5.45,2050.18,7989.04,726.68,170.11,73.45,88.92,367.17,3.36,98.6,66.28
49617.75,63,1,Student,Tier_3,7442.66,0.0,2335.73,6755.66,3788.35,2108.4,1752.5,2300.52,2026.34,2912.67,1118.93,13.17,6534.04,17075.99,1002.25,300.51,541.56,411.58,585.02,89.51,27.53,313.35
27098.2,35,4,Student,Tier_2,5419.64,2540.73,624.52,3557.52,1875.71,1277.16,1239.17,1563.69,1333.72,1860.71,294.14,8.0,2166.5,5511.49,247.14,127.83,98.26,182.42,148.99,48.72,36.89,73.91
37750.99,63,3,Retired,Tier_2,7550.2,2567.53,1186.42,3807.92,2954.08,1191.87,1686.17,2551.36,1217.82,2355.72,949.02,5.81,2192.77,9732.88,209.27,149.09,287.24,125.25,307.73,29.87,56.86,261.95
29103.71,33,4,Self_Employed,Tier_2,5820.74,0.0,586.4,3725.06,1868.08,702.03,951.68,1523.65,1086.85,2475.46,744.99,6.81,1981.53,9618.77,664.95,276.06,118.13,146.61,366.65,27.32,116.79,166.18
32460.31,64,4,Student,Tier_2,6492.06,0.0,999.32,3843.82,1990.96,671.96,683.0,2244.56,1409.05,2477.88,459.68,5.66,1837.77,11188.01,453.24,239.96,116.24,199.11,557.68,18.84,41.81,113.18
25555.21,37,3,Self_Employed,Tier_1,7666.56,0.0,542.72,3791.99,1754.92,544.56,723.89,1873.47,892.53,1868.49,735.97,9.27,2369.97,5160.12,818.95,346.26,112.42,78.61,355.28,15.64,4.92,133.76
30434.46,56,1,Retired,Tier_2,6086.89,4759.0,1293.82,3540.46,1920.8,1156.69,1239.67,2007.94,1150.56,2518.71,785.16,8.92,2713.46,3974.75,748.44,174.69,194.85,362.04,464.99,41.54,38.13,41.13
259726.65,25,4,Self_Employed,Tier_1,77918.0,0.0,7321.96,27316.75,16625.55,7772.57,6539.86,17169.16,9887.6,21889.98,4914.13,24.36,62371.1,62371.1,6561.81,3227.29,1005.67,1822.1,4140.1,492.42,429.29,377.71
38494.09,47,1,Retired,Tier_3,5774.11,3579.54,1405.27,4127.85,2328.11,1021.14,1637.43,2712.39,1870.12,2355.38,1033.5,7.38,2842.51,10649.24,1000.48,242.85,229.13,217.28,622.94,69.09,47.08,294.8
50271.33,55,4,Professional,Tier_1,15081.4,0.0,1897.92,6763.3,3596.19,1346.86,1071.04,3977.11,2155.76,3593.84,1369.87,12.77,6421.59,9418.04,653.71,514.58,396.29,90.61,809.74,13.8,56.22,75.59
42589.86,46,2,Self_Employed,Tier_1,12776.96,0.0,1246.01,5137.21,2929.96,854.23,853.83,1902.41,2022.44,3158.13,1110.67,10.54,4490.14,10598.01,1416.72,329.18,99.37,166.74,539.81,70.75,111.92,274.68
24311.36,30,3,Self_Employed,Tier_2,4862.27,0.0,665.37,2913.12,1617.24,635.03,832.03,1245.5,762.12,2224.53,308.25,9.34,2271.68,8245.89,214.4,477.27,38.68,188.4,156.7,17.9,73.69,21.08
84469.35,34,0,Self_Employed,Tier_2,16893.87,12187.11,3085.63,10051.2,5360.48,2097.42,4058.52,6560.99,2955.59,0.0,1561.08,12.12,10238.74,19657.47,591.69,1306.13,478.21,726.55,439.99,0.53,0.0,402.98
23766.25,57,3,Professional,Tier_2,4753.25,3056.84,645.92,3516.85,1651.05,948.92,800.16,1069.63,863.9,1266.44,597.81,8.26,1962.65,4595.47,820.67,101.36,256.19,194.14,75.71,18.23,59.69,42.36
69772.57,60,4,Professional,Tier_3,10465.89,0.0,1724.44,7480.94,5373.85,2644.18,1491.19,3135.71,2194.57,4478.22,1100.57,12.76,8901.47,29683.01,1798.9,1425.7,644.71,405.79,872.96,68.17,112.99,210.26
22961.8,34,4,Professional,Tier_1,6888.54,0.0,972.04,3264.39,1669.57,1066.24,557.02,1599.47,781.0,1446.73,415.15,8.19,1880.23,4301.65,584.54,327.53,282.68,159.95,105.23,23.23,11.12,66.04
13918.51,26,2,Student,Tier_2,2783.7,0.0,412.0,1987.22,807.85,334.85,582.5,1048.08,515.75,1069.26,156.59,8.94,1244.62,4220.71,107.0,170.89,36.0,114.87,88.9,12.21,40.28,18.28
40185.83,19,2,Retired,Tier_2,8037.17,0.0,1343.44,5342.09,2808.54,1994.14,849.17,1855.07,1999.5,3094.71,702.86,13.54,5441.33,12159.15,882.14,318.84,170.84,107.09,542.28,71.2,75.63,142.64
12397.1,59,3,Student,Tier_1,3719.13,0.0,587.25,1403.55,641.41,362.96,481.37,637.5,454.26,821.16,331.14,5.68,704.31,2957.39,144.13,100.66,37.83,109.56,186.91,3.67,12.41,27.07
46049.16,41,0,Self_Employed,Tier_1,13814.75,9159.1,1096.8,6034.25,3518.68,1586.57,2240.47,2481.05,1961.93,0.0,645.08,11.02,3510.48,3510.48,337.58,936.26,221.08,540.24,228.84,28.12,0.0,121.52
11540.59,38,3,Retired,Tier_3,1731.09,2215.17,253.02,1194.04,764.42,400.29,528.25,562.89,495.47,629.8,165.67,6.02,694.48,2600.47,318.73,84.89,69.27,62.2,151.42,23.54,14.17,30.42
23242.7,63,0,Student,Tier_2,4648.54,0.0,764.49,3408.39,1639.5,821.42,850.89,1634.0,780.12,0.0,520.96,9.15,2126.98,8174.38,908.31,296.12,145.28,96.91,363.38,4.08,0.0,152.06
9543.05,19,1,Professional,Tier_3,1431.46,0.0,366.89,1272.79,618.87,362.6,237.62,542.46,308.63,890.22,136.37,7.99,762.73,3375.14,170.77,62.56,86.7,26.15,98.2,9.56,42.7,26.97
287301.16,22,4,Student,Tier_1,86190.35,31352.49,9758.18,30785.58,19278.6,7387.99,9606.0,22619.87,13764.18,28330.58,6051.28,23.37,22176.05,22176.05,4324.98,5574.48,2108.94,2802.49,6712.01,444.16,1315.23,1237.76
7988.71,34,1,Professional,Tier_2,1597.74,0.0,161.82,1110.1,573.71,167.4,285.33,489.76,266.25,796.41,110.05,8.08,645.67,2430.14,120.32,134.72,43.36,55.53,79.64,7.6,2.16,31.33
30236.46,41,3,Student,Tier_2,6047.29,0.0,972.81,3496.68,2304.78,1363.46,1274.15,2030.05,1244.91,2976.13,632.39,6.05,1828.83,7893.8,517.17,270.7,202.36,240.62,310.14,6.34,1.89,121.22
74876.55,25,0,Professional,Tier_2,14975.31,0.0,2577.97,7638.19,4150.79,3022.68,3494.51,4333.6,2906.67,0.0,2159.41,11.69,8754.74,29617.43,2170.45,970.12,299.47,1030.2,435.38,87.1,0.0,636.63
68738.27,47,0,Student,Tier_2,13747.65,0.0,3327.17,7669.1,4056.43,2351.46,2883.01,3229.8,2758.66,0.0,883.56,14.58,10021.61,27831.44,1090.84,736.4,473.83,449.72,257.87,109.71,0.0,221.04
59279.95,39,1,Self_Employed,Tier_3,8891.99,0.0,1321.63,7854.0,4617.65,1516.23,1741.49,4038.73,2745.05,5907.27,1087.7,13.26,7859.5,19558.23,2086.32,272.26,116.41,218.41,420.64,97.17,290.67,293.06
23275.81,41,2,Retired,Tier_1,6982.74,0.0,946.04,3086.13,1187.45,945.03,923.86,943.88,1095.42,1999.18,564.95,7.11,1654.48,4601.13,880.06,327.86,276.08,58.34,228.32,45.22,57.93,168.48
88417.38,43,2,Student,Tier_2,17683.48,0.0,2815.09,13064.21,5142.79,4055.11,4152.9,4043.29,3598.41,6953.9,2070.59,12.4,10966.58,24837.61,1178.42,532.6,1070.3,501.32,798.83,126.24,257.98,442.84
62296.81,25,1,Student,Tier_3,9344.52,10610.87,2878.45,7403.24,4066.92,1413.8,2955.52,4397.48,2514.83,5402.21,891.44,12.73,7927.75,10417.54,485.04,396.94,241.11,649.26,1012.8,6.21,218.5,92.57
35553.45,29,2,Retired,Tier_1,10666.03,3947.3,1414.41,4942.91,2669.09,860.22,1188.13,1777.5,1637.8,1889.49,1016.51,5.26,1871.56,3544.04,256.14,600.41,175.36,307.76,317.32,15.36,59.21,113.49
36367.01,31,0,Self_Employed,Tier_2,7273.4,0.0,1157.03,4515.76,2266.1,834.73,1735.23,2730.88,1737.87,0.0,969.08,5.6,2036.38,13146.93,1300.81,197.54,138.83,163.3,542.06,39.68,0.0,204.76
23524.9,47,3,Self_Employed,Tier_2,4704.98,2128.18,921.89,3231.88,1333.67,859.78,977.83,1827.35,1075.42,1193.72,592.68,5.66,1331.51,4677.52,563.19,358.07,97.54,61.25,428.42,29.17,46.0,49.15
14490.25,52,2,Professional,Tier_2,2898.05,756.22,483.88,1813.01,857.45,594.41,486.56,929.91,444.68,1126.57,401.73,8.18,1185.19,3697.78,256.7,139.83,122.87,108.91,255.45,14.8,42.71,75.4
80714.49,48,0,Self_Employed,Tier_2,16142.9,0.0,3351.44,9959.29,4674.78,3619.91,2349.4,3636.62,3871.28,0.0,1180.03,11.37,9177.61,31928.84,2746.56,1293.11,772.29,178.36,421.25,37.23,0.0,324.77
85709.51,45,3,Retired,Tier_2,17141.9,0.0,3745.93,10215.41,4682.02,1955.97,4005.62,5490.12,3418.17,8352.99,2355.37,11.2,9600.21,24346.01,600.98,351.96,487.45,544.79,1245.58,168.4,348.43,147.23
14789.39,63,0,Student,Tier_3,2218.41,2334.02,603.5,1505.04,921.85,670.03,689.24,926.32,710.44,0.0,433.91,7.39,1092.88,3776.62,221.28,176.56,70.75,36.23,137.12,25.57,0.0,123.31
26527.16,44,4,Retired,Tier_1,7958.15,2441.39,827.83,3771.73,1705.48,1180.77,735.11,1547.06,1234.58,1689.59,333.23,5.84,1549.79,3102.24,277.65,129.35,264.94,186.16,219.1,6.46,23.97,31.41
26747.98,53,3,Professional,Tier_3,4012.2,3266.49,562.91,3519.17,1847.67,970.05,651.6,1703.29,893.32,1826.86,429.86,9.82,2627.76,7064.57,425.92,510.86,217.25,190.68,500.82,26.88,86.82,41.2
29226.41,18,4,Student,Tier_2,5845.28,0.0,705.78,3624.46,1983.33,1226.61,1115.63,1526.61,1245.06,2142.28,683.36,7.84,2290.99,9128.0,869.5,297.36,247.32,128.53,255.96,39.77,100.15,161.86
31583.45,58,2,Professional,Tier_2,6316.69,0.0,1071.18,4024.64,1944.19,1027.16,1213.46,1355.63,1131.25,1743.71,396.12,7.66,2418.48,11359.42,1198.63,516.29,210.81,273.5,360.11,19.53,83.95,112.24
63987.42,31,2,Professional,Tier_1,19196.23,4786.67,2403.13,7031.54,3576.79,1372.56,1573.43,3976.28,2350.54,5324.61,1211.02,10.36,6628.59,11184.61,544.1,366.59,382.34,183.79,475.5,113.61,19.01,281.89
16501.04,27,0,Self_Employed,Tier_1,4950.31,0.0,376.27,2435.37,1197.54,689.24,738.16,1101.38,619.27,0.0,291.76,6.23,1028.3,4101.73,641.87,281.44,92.52,133.51,99.84,0.72,0.0,44.07
15242.99,59,1,Student,Tier_2,3048.6,911.11,516.57,1729.55,1040.84,430.73,556.73,910.17,756.25,1198.23,437.82,5.13,781.81,3706.4,499.7,121.95,43.19,38.61,146.48,19.27,12.82,122.03
