Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables
32760.56,19,3,Self_Employed,Tier_1,9828.17,0.0,1821.59,5321.4,20401.719999999994,7037.439999999999
110967.29,36,1,Student,Tier_2,22193.46,15185.97,20771.41,20771.41,55117.22,19892.7
13026.39,40,1,Retired,Tier_2,2605.28,2020.62,1068.18,1856.16,6839.450000000001,2310.17
35296.92,58,0,Student,Tier_2,7059.38,0.0,2260.22,12196.91,16109.93,6990.08
42589.24,31,3,Professional,Tier_1,12776.77,7428.14,2162.57,2162.57,24774.96,8223.58
45476.74,64,1,Professional,Tier_2,9095.35,0.0,5137.18,11151.61,24955.78,9369.36
20917.16,43,3,Student,Tier_2,4183.43,3564.32,964.42,964.42,11600.16,4788.26
159207.54,25,0,Student,Tier_1,47762.26,0.0,32991.9,46795.17,79974.44,32437.930000000004
10646.72,44,3,Student,Tier_2,2129.34,974.15,865.67,2648.35,5360.110000000001,1664.0900000000001
96380.67,64,2,Self_Employed,Tier_2,19276.13,0.0,13184.65,25600.13,52690.04000000001,18090.49
79300.93,57,0,Retired,Tier_3,11895.14,12333.97,7976.62,22931.25,28657.479999999996,15378.220000000001
137264.32,45,3,Retired,Tier_1,41179.3,0.0,20992.51,33448.54,78084.61,25731.18
8420.05,21,4,Professional,Tier_3,1263.01,1443.65,762.85,1677.82,3667.8799999999997,1630.7
14971.26,55,3,Retired,Tier_3,2245.69,0.0,1035.01,5547.41,6973.27,2450.6
98963.57,28,0,Retired,Tier_1,29689.07,0.0,13924.01,27549.62,52252.08,19161.879999999997
6682.99,61,4,Retired,Tier_2,1336.6,0.0,516.28,2108.08,3403.34,1171.58
8298.13,41,3,Self_Employed,Tier_2,1659.63,0.0,450.88,2347.77,4266.6,1683.75
20298.58,45,3,Professional,Tier_2,4059.72,0.0,1451.53,6084.25,10553.609999999999,3660.73
34980.56,58,0,Student,Tier_2,6996.11,0.0,2516.57,13592.77,15644.09,5743.71
107230.15,35,4,Retired,Tier_2,21446.03,0.0,16806.83,28143.61,56113.53,22973.02
25867.43,38,4,Retired,Tier_3,3880.11,3295.07,2176.78,6888.28,11004.06,4680.01
18441.55,43,3,Self_Employed,Tier_1,5532.46,2308.08,1646.63,1949.85,11000.53,3183.1
38486.57,20,2,Professional,Tier_1,11545.97,0.0,2352.42,6958.88,23725.940000000002,7801.74
43679.31,30,0,Retired,Tier_3,6551.9,0.0,5443.78,20842.32,16598.760000000002,6238.24
42699.59,55,0,Self_Employed,Tier_2,8539.92,4960.67,5041.39,12367.87,17908.61,7462.46
26018.52,45,1,Student,Tier_2,5203.7,0.0,2578.56,8659.34,13465.88,3893.29
6278.48,31,4,Professional,Tier_3,941.77,0.0,383.86,1992.95,3087.09,1198.44
14398.22,18,4,Retired,Tier_2,2879.64,0.0,989.0,3821.75,7821.25,2755.22
93448.85,45,1,Student,Tier_2,18689.77,0.0,10297.16,32076.59,43921.99,17450.27
34843.01,53,3,Retired,Tier_3,5226.45,2828.23,1951.89,9606.03,16159.910000000002,6248.859999999999
23177.45,28,3,Professional,Tier_2,4635.49,0.0,2101.4,7293.6,11045.55,4838.31
73385.93,60,0,Self_Employed,Tier_1,22015.78,0.0,8496.33,17814.65,41126.09,14445.190000000002
12147.27,57,3,Retired,Tier_2,2429.45,0.0,831.5,4203.2,6027.5,1916.57
25051.13,21,2,Professional,Tier_3,3757.67,0.0,1820.04,9024.03,11179.58,4847.52
33495.27,51,2,Self_Employed,Tier_1,10048.58,5862.46,832.25,832.25,19824.32,6976.2300000000005
21075.17,18,2,Student,Tier_2,4215.03,2641.51,1898.66,3714.14,11058.09,3661.4099999999994
32518.45,27,1,Retired,Tier_1,9755.54,0.0,2068.68,7027.49,20228.77,5262.21
25817.23,34,2,Student,Tier_2,5163.45,1812.31,1795.12,4905.74,13612.460000000001,5486.74
9793.54,24,1,Retired,Tier_2,1958.71,0.0,860.39,2677.34,5239.799999999999,1876.3899999999999
34687.51,56,0,Professional,Tier_2,6937.5,0.0,2685.73,14380.16,13961.77,6345.58
10365.84,30,0,Student,Tier_1,3109.75,0.0,600.36,2391.16,5422.1900000000005,2552.4700000000003
34250.1,39,2,Retired,Tier_1,10275.03,6409.37,296.08,296.08,20310.979999999996,7233.67
90062.7,18,1,Professional,Tier_1,27018.81,15916.12,0.0,-141.61,55679.96000000001,18608.23
23959.83,45,2,Retired,Tier_3,3593.98,0.0,1263.64,7584.35,11430.150000000001,4945.34
11751.85,50,3,Self_Employed,Tier_2,2350.37,1332.88,1127.7,2179.28,5876.129999999999,2363.56
27101.99,30,1,Professional,Tier_1,8130.6,0.0,1373.0,5211.1,16852.96,5037.92
15419.31,18,1,Professional,Tier_3,2312.9,2579.16,1054.1,2801.14,6749.51,3289.49
48269.73,55,1,Retired,Tier_3,7240.46,3616.85,6133.68,13963.53,22006.73,8682.62
26650.46,42,1,Professional,Tier_1,7995.14,5217.66,1080.57,1080.57,15741.87,4610.35
117802.32,59,3,Student,Tier_2,23560.46,0.0,18027.23,33768.89,57967.51999999999,26065.9
76065.06,38,2,Retired,Tier_1,22819.52,4775.41,10490.64,13245.67,41788.619999999995,16255.369999999999
26542.12,50,0,Self_Employed,Tier_2,5308.42,0.0,2489.95,10858.42,10672.74,5010.960000000001
53180.12,54,4,Professional,Tier_2,10636.02,9692.58,7871.35,8238.35,25516.640000000003,9732.54
21902.66,51,4,Self_Employed,Tier_2,4380.53,4373.62,1916.3,2036.18,11530.64,3962.2200000000003
30826.14,20,1,Student,Tier_2,6165.23,2881.79,2926.91,6226.53,15847.59,5870.24
22467.06,47,1,Professional,Tier_1,6740.12,0.0,1574.27,4773.94,13882.34,3810.77
55387.95,20,0,Professional,Tier_2,11077.59,0.0,6699.47,18959.27,25469.11,10959.58
94404.43,35,4,Retired,Tier_3,14160.66,16216.58,13740.96,23240.07,39123.25,15824.52
56832.93,40,1,Self_Employed,Tier_2,11366.59,0.0,7395.45,17945.51,26447.100000000002,12440.32
62724.16,25,3,Retired,Tier_2,12544.83,11734.81,7090.68,10274.07,30793.08,9922.19
62779.22,26,4,Self_Employed,Tier_1,18833.77,0.0,8003.02,13360.66,38741.990000000005,10676.58
46628.04,19,3,Retired,Tier_2,9325.61,0.0,6822.69,15157.59,23714.57,7755.89
12058.48,19,0,Self_Employed,Tier_2,2411.7,2325.87,903.4,2398.85,4966.91,2366.87
116976.68,44,0,Retired,Tier_2,23395.34,0.0,19757.95,42923.88,52702.60999999999,21350.19
127068.47,56,4,Professional,Tier_3,19060.27,0.0,19797.49,48467.87,53489.43,25111.16
24880.73,53,2,Professional,Tier_2,4976.15,0.0,1673.04,8510.97,11732.18,4637.58
22301.17,22,4,Self_Employed,Tier_2,4460.23,3526.04,1630.75,5009.82,10253.149999999998,3512.1600000000003
48966.03,18,3,Retired,Tier_2,9793.21,0.0,5848.83,11926.38,26812.77,10226.88
46611.52,39,2,Self_Employed,Tier_1,13983.46,6665.89,4366.34,4366.34,27913.949999999997,7665.33
25524.54,27,3,Retired,Tier_1,7657.36,0.0,1968.47,5267.48,15309.419999999998,4947.639999999999
11036.16,62,3,Self_Employed,Tier_2,2207.23,724.9,911.54,2838.37,5396.26,2076.6299999999997
38311.82,41,3,Student,Tier_2,7662.36,4612.05,3318.03,7546.56,19062.92,7090.280000000001
46634.78,32,1,Professional,Tier_2,9326.96,0.0,6223.54,14735.75,22663.219999999998,9235.800000000001
53616.36,50,2,Self_Employed,Tier_1,16084.91,5851.93,2579.08,2579.08,34640.17,10545.19
39671.44,40,1,Student,Tier_3,5950.72,0.0,2282.79,15035.72,17847.28,6788.46
24150.5,31,1,Professional,Tier_2,4830.1,0.0,1506.31,8795.88,11284.289999999999,4070.32
66446.63,35,3,Student,Tier_1,19933.99,0.0,9717.34,14554.35,40619.71,11272.57
31622.73,42,0,Retired,Tier_1,9486.82,0.0,3122.99,10265.54,16028.630000000001,5328.57
20681.9,39,4,Retired,Tier_3,3102.29,0.0,2048.61,7461.59,9833.4,3386.92
25963.06,61,0,Retired,Tier_1,7788.92,1383.63,2435.05,5793.46,14110.5,4675.47
7421.8,61,3,Self_Employed,Tier_2,1484.36,0.0,450.99,2362.29,3679.7199999999993,1379.8
25930.09,54,4,Student,Tier_2,5186.02,0.0,1829.43,9547.99,12263.890000000001,4118.21
52036.56,24,4,Student,Tier_2,10407.31,0.0,6358.76,18748.21,24521.089999999997,8767.24
39370.78,43,3,Retired,Tier_2,7874.16,0.0,3349.82,12760.7,19356.920000000002,7253.17
101263.77,41,1,Self_Employed,Tier_3,15189.57,0.0,17057.96,40277.81,43044.35,17941.600000000002
24308.29,30,4,Retired,Tier_3,3646.24,2256.54,1704.09,5741.82,10789.41,5520.509999999999
44302.8,58,4,Self_Employed,Tier_2,8860.56,7154.63,4720.46,7477.89,21101.289999999997,8569.0
56564.95,23,4,Professional,Tier_2,11312.99,5409.54,6518.6,14574.31,26511.0,10070.1
195484.87,38,4,Student,Tier_2,39096.97,0.0,48345.16,53048.89,102096.83,40339.15
33683.56,24,2,Self_Employed,Tier_2,6736.71,0.0,2269.95,8496.08,17685.08,7502.379999999999
13011.68,35,1,Retired,Tier_2,2602.34,716.07,939.85,3279.63,6395.57,2620.4200000000005
59118.29,32,2,Self_Employed,Tier_2,11823.66,9787.34,8003.36,9870.96,27979.33,11480.68
133456.99,25,2,Self_Employed,Tier_2,26691.4,0.0,23024.94,47989.85,63324.79000000001,22142.359999999997
23176.95,33,3,Professional,Tier_3,3476.54,3969.21,1803.11,4631.89,10723.100000000002,3852.74
58795.34,20,1,Retired,Tier_1,17638.6,0.0,5888.83,9292.33,36301.329999999994,13201.67
80172.44,62,0,Student,Tier_2,16034.49,4335.48,9149.03,25421.78,35491.619999999995,14923.570000000002
67684.0,26,1,Self_Employed,Tier_2,13536.8,0.0,9343.81,20691.48,31619.399999999998,15373.140000000001
33169.95,64,0,Retired,Tier_2,6633.99,5817.95,2290.45,5642.53,14756.11,6953.360000000001
17157.21,43,4,Student,Tier_2,3431.44,2908.72,1341.98,2692.07,7946.86,3609.55
28111.36,43,0,Self_Employed,Tier_1,8433.41,0.0,2309.13,7650.73,14731.73,5728.9
43296.76,47,0,Self_Employed,Tier_3,6494.51,6197.75,5824.14,11019.48,16998.58,9080.95
62039.76,44,0,Retired,Tier_2,12407.95,0.0,8458.19,22423.78,26067.25,13548.729999999998
39187.33,33,4,Student,Tier_2,7837.47,2220.96,2100.64,11029.87,18214.56,7721.95
22137.46,21,4,Student,Tier_3,3320.62,4241.52,1116.71,3615.91,10323.14,3956.9
46782.12,36,2,Professional,Tier_3,7017.32,0.0,6420.54,18068.31,21931.65,6782.179999999999
59696.03,51,0,Professional,Tier_2,11939.21,3882.62,7875.18,16503.47,25114.25,14195.67
40645.39,23,1,Retired,Tier_2,8129.08,0.0,4494.21,11124.02,21149.239999999998,8372.14
15367.39,62,3,Student,Tier_2,3073.48,0.0,1431.57,4626.79,7936.12,2804.47
25947.43,32,2,Self_Employed,Tier_2,5189.49,0.0,2510.12,8243.82,12673.990000000002,5029.64
64036.55,27,0,Retired,Tier_1,19210.96,0.0,7523.05,17163.27,33777.64,13095.640000000001
9922.28,59,2,Professional,Tier_2,1984.46,1566.81,876.4,1472.12,4999.88,1883.49
5621.82,53,0,Retired,Tier_3,843.27,925.23,449.1,1340.41,2213.43,1142.75
100249.66,63,0,Student,Tier_2,20049.93,19254.31,15487.39,15487.39,44111.259999999995,21396.69
45165.32,57,2,Retired,Tier_3,6774.8,0.0,5309.25,16303.18,19631.77,9230.37
48743.96,23,0,Professional,Tier_1,14623.19,9365.37,4522.04,4522.04,26003.65,8852.92
12676.42,61,0,Student,Tier_1,3802.93,0.0,861.5,3874.04,6572.04,2230.35
54120.87,57,3,Self_Employed,Tier_1,16236.26,0.0,7042.32,10985.48,33083.0,10052.380000000001
37389.74,23,1,Professional,Tier_3,5608.46,0.0,2728.75,12745.16,16856.23,7788.330000000001
8446.36,32,4,Professional,Tier_1,2533.91,775.58,789.85,920.57,5188.109999999999,1562.08
93749.29,46,3,Professional,Tier_2,18749.86,0.0,10736.12,31424.07,46216.98,16108.23
34060.69,42,4,Retired,Tier_2,6812.14,0.0,2434.05,11121.57,16777.300000000003,6161.82
21852.83,36,4,Professional,Tier_2,4370.57,0.0,2120.69,6443.97,10265.64,5143.22
22171.45,31,1,Retired,Tier_2,4434.29,0.0,1306.99,5131.04,12131.130000000001,4909.28
5983.58,20,3,Retired,Tier_2,1196.72,0.0,547.69,2141.9,2725.6400000000003,1116.03
48224.47,59,0,Student,Tier_1,14467.34,0.0,5515.81,15015.06,24812.210000000003,8397.2
36991.31,63,1,Student,Tier_2,7398.26,3136.88,2830.03,9020.31,18340.829999999998,6493.29
25685.67,31,0,Professional,Tier_1,7705.7,0.0,2219.41,7528.77,13149.36,5007.540000000001
83428.13,56,0,Retired,Tier_1,25028.44,9314.68,12043.04,17378.55,42596.96,14137.95
9915.61,56,0,Self_Employed,Tier_1,2974.68,1887.04,833.65,1036.25,5163.36,1828.9599999999998
18611.49,38,0,Retired,Tier_1,5583.45,2951.74,1762.82,2465.05,10020.43,3174.28
15198.41,28,3,Student,Tier_2,3039.68,2839.03,1020.21,2601.22,7403.54,2354.62
24002.58,27,4,Student,Tier_3,3600.39,1983.7,2040.19,6770.95,10227.33,5020.61
31663.78,32,4,Retired,Tier_2,6332.76,0.0,1680.86,8833.72,15915.330000000002,6914.73
42317.82,47,3,Retired,Tier_2,8463.56,2547.6,5910.08,11268.13,21350.369999999995,7151.7
22728.48,61,4,Retired,Tier_1,6818.54,1220.88,1285.51,3640.5,13018.63,4848.459999999999
14869.51,34,1,Self_Employed,Tier_3,2230.43,0.0,746.79,5949.6,6176.34,2743.5799999999995
115584.62,46,0,Retired,Tier_3,17337.69,7014.67,18200.29,39144.19,45446.87,23978.9
206543.19,34,0,Professional,Tier_3,30981.48,36385.44,35420.7,52092.37,74731.84,43333.54
33643.73,50,0,Professional,Tier_2,6728.75,0.0,1981.22,13037.58,14139.720000000001,6466.42
16375.28,55,2,Student,Tier_2,3275.06,0.0,1277.94,5128.21,8408.49,2838.58
97666.7,38,1,Self_Employed,Tier_2,19533.34,17660.1,12844.65,14952.99,49911.4,15142.23
9429.02,64,2,Self_Employed,Tier_2,1885.8,0.0,531.39,2704.71,4895.01,1829.29
22951.4,31,3,Student,Tier_1,6885.42,0.0,1494.42,4496.01,14080.68,4374.69
17189.59,27,2,Professional,Tier_1,5156.88,3224.26,0.0,-36.0,10654.320000000002,3347.02
11864.72,59,4,Professional,Tier_3,1779.71,1320.29,1138.41,3056.61,5310.29,2177.5299999999997
23978.99,40,4,Self_Employed,Tier_2,4795.8,2874.74,1549.16,5563.8,11576.32,3964.12
15027.17,56,1,Retired,Tier_1,4508.15,1180.76,1169.2,2573.58,8439.33,2833.5
30305.25,56,2,Retired,Tier_3,4545.79,0.0,3002.33,9787.64,13996.59,6521.01
30659.39,31,2,Self_Employed,Tier_1,9197.82,3561.68,2023.33,2023.33,18836.420000000002,6237.950000000001
18249.4,64,0,Self_Employed,Tier_2,3649.88,0.0,1551.6,6719.61,7749.1900000000005,3780.59
22304.46,39,1,Self_Employed,Tier_2,4460.89,0.0,1499.59,6517.5,11414.74,4372.219999999999
24941.13,58,0,Self_Employed,Tier_1,7482.34,0.0,1812.35,6906.62,12491.880000000001,5542.64
57344.34,45,1,Self_Employed,Tier_2,11468.87,0.0,8406.99,19872.52,26557.73,10914.1
26641.07,64,1,Self_Employed,Tier_1,7992.32,0.0,1496.37,4360.56,16765.01,5515.52
58029.92,26,2,Self_Employed,Tier_1,17408.98,0.0,6062.63,10985.06,34155.83,12889.04
47935.09,40,0,Self_Employed,Tier_1,14380.53,3520.48,6654.56,11212.05,23958.280000000002,9244.29
47390.51,24,3,Retired,Tier_1,14217.15,0.0,7079.91,12686.07,27294.839999999997,7409.61
91055.95,41,0,Student,Tier_3,13658.39,12990.91,12126.95,22522.12,37039.75,18503.159999999996
12251.94,60,3,Professional,Tier_2,2450.39,0.0,912.91,4275.84,6053.16,1922.9399999999998
20545.68,54,4,Student,Tier_2,4109.14,0.0,1851.23,6428.5,10178.019999999999,3939.18
122957.21,26,1,Student,Tier_1,36887.16,6447.32,18097.95,18097.95,72852.99,25558.940000000002
24418.58,55,0,Self_Employed,Tier_3,3662.79,0.0,2407.15,10897.78,9019.8,4501.0
3155.35,24,1,Self_Employed,Tier_2,631.07,360.48,204.2,600.81,1618.91,575.1600000000001
25503.68,40,0,Self_Employed,Tier_1,7651.1,5042.35,1446.64,2564.17,13214.46,4682.6900000000005
33419.82,42,4,Student,Tier_2,6683.96,6656.05,954.03,954.03,18020.250000000004,7789.490000000001
3696.95,63,0,Retired,Tier_1,1109.08,0.0,352.89,928.49,1982.6299999999999,785.8199999999999
87212.35,39,4,Self_Employed,Tier_1,26163.7,0.0,9949.26,18549.8,52997.619999999995,15664.919999999998
16949.31,60,1,Self_Employed,Tier_2,3389.86,0.0,1213.65,4990.39,8225.820000000002,3733.1
39018.97,24,2,Professional,Tier_1,11705.69,0.0,3011.64,8384.77,22951.730000000003,7682.47
25038.44,23,3,Retired,Tier_1,7511.53,0.0,2319.68,6605.69,14200.559999999998,4232.18
10702.92,53,1,Self_Employed,Tier_2,2140.58,1776.95,937.01,1439.17,5587.91,1898.89
12740.56,63,2,Retired,Tier_1,3822.17,0.0,994.46,2638.07,7727.879999999999,2374.6099999999997
14198.43,39,1,Professional,Tier_1,4259.53,0.0,1415.36,2982.95,8467.91,2747.57
71502.68,52,1,Student,Tier_2,14300.54,0.0,7305.03,24699.52,33328.83,13474.35
26660.07,64,0,Professional,Tier_1,7998.02,2528.18,2121.41,4838.77,13353.18,5939.929999999999
19760.89,50,4,Retired,Tier_3,2964.13,1577.32,1821.08,5549.01,9403.59,3230.9700000000003
14203.81,38,4,Self_Employed,Tier_2,2840.76,0.0,1333.19,4349.59,6893.63,2960.59
78109.96,28,0,Self_Employed,Tier_1,23432.99,4331.58,10713.1,15364.28,42398.200000000004,16015.9
96791.42,30,0,Professional,Tier_1,29037.43,10914.14,9807.55,17874.51,50820.850000000006,17181.93
77400.44,20,1,Professional,Tier_3,11610.07,0.0,11346.57,28720.66,34123.07,14556.710000000001
44484.79,30,4,Retired,Tier_2,8896.96,5297.91,5543.18,8557.83,22423.16,8205.89
37828.45,58,1,Retired,Tier_2,7565.69,0.0,2741.45,10964.11,19301.199999999997,7563.160000000001
11341.26,51,2,Retired,Tier_2,2268.25,0.0,802.88,3735.14,5486.1900000000005,2119.94
24644.21,45,2,Self_Employed,Tier_2,4928.84,0.0,2135.83,7297.25,13045.73,4301.24
17358.97,57,0,Professional,Tier_1,5207.69,0.0,1299.53,5458.74,8995.679999999998,2904.5399999999995
6964.23,51,4,Retired,Tier_2,1392.85,432.19,476.61,1682.81,3288.2999999999997,1560.94
69883.68,49,2,Professional,Tier_2,13976.74,0.0,7516.16,20267.74,35668.65,13947.3
17193.53,40,4,Self_Employed,Tier_2,3438.71,0.0,1519.2,6377.37,8206.289999999999,2609.8799999999997
78096.94,41,4,Student,Tier_1,23429.08,14071.28,464.62,464.62,48114.36000000001,15446.699999999997
60739.52,18,3,Retired,Tier_1,18221.86,8962.37,5222.52,5222.52,35575.58,10979.060000000001
46832.24,41,2,Student,Tier_3,7024.84,0.0,5976.93,15871.8,21601.63,9358.82
48984.54,20,2,Self_Employed,Tier_2,9796.91,0.0,6266.07,13608.04,26708.01,8668.5
18337.47,34,1,Professional,Tier_1,5501.24,1961.97,1015.52,1042.55,11534.92,3798.0199999999995
132618.62,24,1,Student,Tier_1,39785.59,23640.6,0.0,-3602.05,83425.39,29154.68
31053.07,27,4,Professional,Tier_2,6210.61,3471.63,2140.89,6446.22,14825.94,6309.26
38196.46,36,0,Retired,Tier_2,7639.29,0.0,3580.34,14793.58,16111.650000000001,7291.22
17848.8,41,1,Retired,Tier_2,3569.76,0.0,1157.45,5401.02,9221.960000000001,3225.82
14242.99,26,1,Self_Employed,Tier_3,2136.45,2524.04,1228.13,2897.14,6554.68,2267.13
43949.19,32,4,Retired,Tier_2,8789.84,0.0,6219.94,15941.67,19660.879999999997,8346.64
35702.05,39,2,Professional,Tier_1,10710.62,4439.44,2264.62,2264.62,22547.66,6450.34
15954.09,34,1,Retired,Tier_1,4786.23,0.0,984.19,2513.63,9897.48,3542.9800000000005
9492.06,36,0,Student,Tier_3,1423.81,1379.26,651.29,2718.44,3775.6200000000003,1618.74
10861.87,26,4,Professional,Tier_3,1629.28,720.7,788.59,2877.78,5032.389999999999,2231.0
78108.93,55,2,Retired,Tier_1,23432.68,0.0,8831.61,19677.2,45079.4,13352.339999999998
18367.71,36,3,Student,Tier_1,5510.31,1629.47,1067.58,2013.74,11013.800000000001,3710.7000000000003
22875.59,25,0,Professional,Tier_3,3431.34,0.0,1528.48,9492.6,8839.39,4543.6
95724.05,23,2,Student,Tier_1,28717.22,0.0,13577.37,18504.77,57799.68000000001,19419.6
12224.93,55,4,Professional,Tier_1,3667.48,1807.11,995.76,1007.38,7220.83,2189.6099999999997
16770.17,62,3,Student,Tier_3,2515.53,1871.57,1397.75,4000.33,7478.38,3419.9
16219.01,38,0,Student,Tier_3,2432.85,1134.67,834.93,6155.78,6164.33,2764.23
109470.18,46,1,Retired,Tier_2,21894.04,0.0,24576.75,27152.13,61544.479999999996,20773.57
147806.53,51,1,Self_Employed,Tier_1,44341.96,10808.29,20587.98,20587.98,84172.95,32237.309999999998
54731.97,29,0,Retired,Tier_3,8209.8,0.0,7120.62,21484.12,21924.88,11322.97
56143.18,56,1,Professional,Tier_2,11228.64,0.0,5916.4,18763.42,26460.469999999998,10919.3
18857.55,49,4,Student,Tier_1,5657.27,0.0,1385.66,3979.98,10863.050000000001,4014.5400000000004
142459.85,23,0,Professional,Tier_2,28491.97,22249.87,23783.57,32518.22,61666.48,26025.280000000002
37164.51,34,0,Retired,Tier_3,5574.68,5675.95,2590.68,10568.91,14448.269999999999,6471.41
59363.86,49,1,Professional,Tier_1,17809.16,9387.89,1677.89,1677.89,36932.71000000001,11365.359999999999
27571.36,25,0,Retired,Tier_2,5514.27,0.0,2698.72,11207.1,11334.02,5030.23
24210.13,55,3,Retired,Tier_2,4842.03,0.0,1569.32,7228.8,12413.88,4567.469999999999
113480.52,46,0,Self_Employed,Tier_3,17022.08,17955.33,25222.92,29153.15,43051.259999999995,23320.78
46199.84,48,1,Retired,Tier_2,9239.97,8970.79,5448.8,6097.04,22820.329999999998,8311.68
95803.36,36,1,Student,Tier_2,19160.67,0.0,12879.34,29411.81,47892.990000000005,18498.54
36798.6,26,1,Retired,Tier_2,7359.72,7197.48,1958.59,6645.13,16327.56,6628.44
15218.38,45,1,Retired,Tier_2,3043.68,0.0,762.73,4795.36,7602.7,2820.34
18812.53,56,4,Student,Tier_1,5643.76,0.0,1512.76,3902.82,11021.19,3888.51
32575.8,57,1,Retired,Tier_3,4886.37,0.0,2104.22,13185.61,13950.9,5439.299999999999
18174.09,48,3,Professional,Tier_2,3634.82,2091.65,1707.79,3620.9,8979.630000000001,3481.92
12369.43,36,0,Self_Employed,Tier_2,2473.89,0.0,981.32,4570.63,5485.01,2313.81
78439.77,50,2,Student,Tier_2,15687.95,0.0,8084.12,24811.66,36667.270000000004,16960.82
19400.55,43,2,Student,Tier_2,3880.11,0.0,1627.31,5675.96,10234.03,3490.5499999999997
33506.91,62,4,Professional,Tier_2,6701.38,0.0,2413.33,10483.45,17153.34,5870.110000000001
38019.69,18,2,Student,Tier_2,7603.94,0.0,1952.3,11355.95,18788.5,7875.249999999999
18740.27,28,1,Professional,Tier_2,3748.05,0.0,979.6,5715.96,9229.98,3794.32
95759.22,19,2,Student,Tier_1,28727.77,0.0,13877.68,19852.37,58076.18,17830.67
12274.01,52,3,Retired,Tier_2,2454.8,2044.48,997.36,2471.69,5572.1500000000015,2185.69
36984.45,30,1,Student,Tier_2,7396.89,0.0,2341.63,9899.07,19018.559999999998,8066.82
36528.46,56,2,Self_Employed,Tier_3,5479.27,0.0,3119.19,11761.6,17612.91,7153.949999999999
28725.74,51,1,Student,Tier_2,5745.15,4614.01,2603.89,4589.41,14354.600000000002,5167.7300000000005
10629.86,51,4,Student,Tier_2,2125.97,807.75,809.91,2511.06,5163.07,2147.9799999999996
60210.78,52,3,Self_Employed,Tier_2,12042.16,10068.95,7002.54,7304.7,30764.3,12072.83
54380.52,49,0,Student,Tier_2,10876.1,0.0,7041.82,19623.42,22935.659999999996,11821.429999999998
17474.5,62,1,Professional,Tier_3,2621.17,0.0,1552.42,6193.86,7507.24,3773.41
52835.7,29,3,Professional,Tier_2,10567.14,9326.46,5412.03,7968.91,25707.609999999997,9832.72
40492.77,50,4,Self_Employed,Tier_2,8098.55,0.0,4524.32,14206.91,18907.899999999998,7377.95
10769.39,35,4,Retired,Tier_2,2153.88,0.0,1030.8,3450.76,5653.53,1665.09
15150.81,22,3,Student,Tier_2,3030.16,0.0,1080.29,4281.82,7973.859999999999,2895.12
74576.28,36,2,Self_Employed,Tier_2,14915.26,0.0,9533.65,25985.52,35062.979999999996,13527.79
38425.85,48,3,Self_Employed,Tier_2,7685.17,0.0,2398.4,12031.2,19442.93,6951.719999999999
19101.27,44,2,Student,Tier_1,5730.38,0.0,1017.72,3704.73,11789.55,3606.99
15095.8,59,2,Retired,Tier_3,2264.37,0.0,1425.8,4788.9,7192.030000000001,3114.88
19863.47,55,3,Student,Tier_2,3972.69,0.0,1915.48,5584.08,10062.380000000001,4217.0
21022.93,32,4,Student,Tier_2,4204.59,0.0,1151.21,7114.05,10591.759999999998,3317.1400000000003
15247.67,63,0,Self_Employed,Tier_2,3049.53,848.64,817.82,5029.42,6717.14,2652.46
7446.81,21,0,Retired,Tier_2,1489.36,957.94,533.44,1753.45,3213.91,1521.4899999999998
74679.68,36,3,Self_Employed,Tier_3,11201.95,6524.13,10874.24,18741.6,35368.47,14045.47
65215.97,38,1,Retired,Tier_2,13043.19,12391.64,3901.28,3901.28,34207.909999999996,14715.15
10832.96,57,3,Retired,Tier_3,1624.94,0.0,1080.66,3962.04,4553.249999999999,2317.6600000000003
33456.51,18,0,Self_Employed,Tier_1,10036.95,0.0,2878.62,8691.69,16785.690000000002,7979.120000000001
14576.44,37,3,Retired,Tier_3,2186.47,912.83,1438.18,5225.83,5867.619999999999,2570.18
24335.68,39,4,Student,Tier_2,4867.14,0.0,2012.85,8013.76,12200.89,4121.02
22768.64,30,0,Self_Employed,Tier_2,4553.73,3388.38,2117.05,3741.85,10773.44,4864.969999999999
21304.75,58,0,Self_Employed,Tier_1,6391.42,3138.86,1856.0,3681.26,11012.67,3471.94
148941.71,18,0,Student,Tier_3,22341.26,0.0,32122.34,66710.66,55686.42999999999,26544.62
21092.91,32,4,Retired,Tier_1,6327.87,1436.72,2044.0,3830.68,12035.3,3790.21
15714.54,32,0,Retired,Tier_2,3142.91,0.0,1321.47,6844.22,6305.49,2564.83
16299.46,31,1,Retired,Tier_2,3259.89,2685.85,1221.41,2465.96,8066.52,3081.13
69145.91,22,0,Student,Tier_1,20743.77,0.0,7759.34,23207.79,34444.23,11493.89
8000.59,23,3,Self_Employed,Tier_2,1600.12,725.38,651.04,2051.29,4062.02,1161.91
16298.92,58,1,Professional,Tier_3,2444.84,2507.57,914.78,3419.31,7065.789999999999,3306.2499999999995
95455.07,48,2,Self_Employed,Tier_1,28636.52,8350.23,11044.88,11044.88,57842.450000000004,18217.5
36466.22,43,0,Professional,Tier_2,7293.24,0.0,2500.17,13253.61,15645.84,7566.76
34978.55,42,2,Self_Employed,Tier_2,6995.71,0.0,3027.05,12746.32,16570.73,5661.5
