Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables
10300.39,42,4,Retired,Tier_2,2060.08,1484.39,364.57,1408.33,761.99,249.49,485.89,441.03,452.44,696.21,269.13,8.47,872.32,1626.84,5291.179999999999,1897.98
110165.06,48,3,Student,Tier_2,22033.01,18538.85,4419.73,13966.64,8394.96,4924.36,2755.17,8566.27,3621.73,10138.6,1468.09,22.34,11337.64,11337.64,58952.939999999995,21335.620000000003
60055.01,21,4,Professional,Tier_2,12011.0,0.0,2029.53,7798.99,3071.76,1249.47,1670.91,4644.06,2137.49,3831.4,1008.7,11.39,6841.88,20601.69,28742.68,10710.630000000001
94192.03,21,1,Retired,Tier_3,14128.8,5036.55,2549.41,11924.37,7048.99,3018.64,2799.37,6688.83,4491.82,7040.85,2144.8,10.47,9866.01,27319.59,42692.420000000006,19143.46
41054.48,29,4,Professional,Tier_2,8210.9,7817.36,1753.76,5772.43,2382.78,1332.96,875.94,2636.76,1571.61,3006.52,1047.86,12.39,4645.61,4645.61,21126.39,7465.129999999999
5619.48,34,4,Professional,Tier_2,1123.9,881.77,196.5,612.75,292.16,151.32,146.83,399.88,181.49,407.55,94.58,9.64,541.91,1130.76,2632.8600000000006,974.1
102459.17,38,4,Self_Employed,Tier_1,30737.75,0.0,3252.74,14605.97,7418.8,3946.31,5115.55,5616.82,3529.54,9216.45,1938.8,22.87,17080.44,17080.44,65231.71000000001,20147.02
15034.43,46,4,Retired,Tier_3,2255.16,0.0,747.77,1593.22,1148.23,432.12,369.47,922.39,622.94,884.92,270.85,5.61,843.04,5787.36,6629.299999999999,2617.7700000000004
16045.81,39,3,Retired,Tier_3,2406.87,3088.57,346.61,2089.31,1277.49,799.91,746.91,666.03,483.09,1474.55,308.2,9.83,1576.61,2358.28,7594.83,3004.14
33996.5,53,0,Professional,Tier_3,5099.47,3049.5,1419.55,4242.0,2512.41,1627.16,1653.74,2017.49,1490.85,0.0,381.32,6.87,2336.48,10503.01,13273.43,7170.5599999999995
90358.15,57,3,Professional,Tier_2,18071.63,17235.79,2930.04,10792.58,6219.58,2771.32,3984.96,4500.29,3888.11,5685.75,1860.16,13.41,12119.23,12417.95,43699.58,17004.84
69673.99,33,2,Retired,Tier_2,13934.8,0.0,2089.36,8809.12,5323.13,1976.29,3112.71,3616.53,2820.55,6118.6,1147.81,14.92,10394.13,20725.08,36275.01,12673.89
61943.48,32,1,Professional,Tier_1,18583.04,7311.5,2902.42,7001.32,4586.08,2324.17,1743.15,4098.74,2518.26,5992.49,1315.33,13.7,3566.99,3566.99,39065.35,11999.65
23376.61,47,0,Self_Employed,Tier_1,7012.98,1700.38,1011.67,2806.94,1449.58,608.83,500.83,1250.6,1109.0,0.0,398.58,6.89,1609.67,5527.21,12281.17,3867.8399999999997
23083.34,63,1,Self_Employed,Tier_1,6925.0,0.0,475.87,2349.67,1750.81,949.26,1053.99,1642.52,1038.92,2135.48,280.86,5.3,1222.81,4480.96,13636.83,4965.55
39565.29,28,1,Self_Employed,Tier_1,11869.59,0.0,1664.7,5929.74,1983.64,1606.23,943.09,1905.23,1393.3,3887.22,853.51,9.28,3672.8,7529.04,25334.890000000003,6701.36
27035.23,30,0,Professional,Tier_2,5407.05,4341.65,547.41,2825.76,1760.98,1121.71,1325.6,1587.95,1297.42,0.0,425.14,5.26,1422.25,6394.57,10541.2,5757.82
61108.54,40,0,Student,Tier_2,12221.71,9423.18,1308.97,8643.18,3737.32,1352.17,2016.72,3628.03,2303.27,0.0,1361.02,14.47,8844.27,15112.99,25911.18,10661.21
58281.9,57,2,Retired,Tier_2,11656.38,10973.02,1610.9,6860.87,3823.03,1179.62,2455.97,3100.04,2204.48,4774.05,677.28,10.56,6157.4,8966.26,28725.23,9617.39
48147.56,58,3,Self_Employed,Tier_1,14444.27,4602.77,2379.65,6585.63,3355.26,2121.98,963.43,2918.56,1905.16,2980.45,1056.13,10.22,4834.27,4834.27,29745.260000000002,8965.26
3976.6,51,0,Student,Tier_2,795.32,0.0,126.21,465.65,304.72,95.06,101.47,188.34,169.07,0.0,58.36,6.99,278.13,1672.41,1691.9,612.3
33234.49,37,2,Student,Tier_2,6646.9,0.0,1232.21,4898.9,1708.94,1409.6,844.03,1969.61,1049.76,3058.43,615.03,6.56,2180.66,9801.05,17545.38,5888.03
27498.03,19,4,Self_Employed,Tier_2,5499.61,0.0,1194.47,2952.42,1639.45,697.2,611.53,1870.25,1110.48,2087.24,642.6,9.8,2694.78,9192.78,13373.189999999999,4932.06
34316.21,25,0,Self_Employed,Tier_1,10294.86,0.0,955.97,4039.11,2331.71,974.88,690.07,1933.53,1179.68,0.0,872.68,9.46,3245.83,11043.71,17621.65,5650.84
16407.49,35,3,Student,Tier_2,3281.5,0.0,790.28,2443.89,1115.65,780.94,417.03,783.46,615.12,1030.22,241.74,6.39,1048.48,4907.66,8661.539999999999,2838.29
10395.45,24,4,Self_Employed,Tier_1,3118.64,1500.95,351.83,1126.59,700.01,340.67,446.73,718.12,474.54,593.52,168.33,9.72,855.52,855.52,5890.59,2148.3900000000003
43454.23,60,4,Student,Tier_3,6518.13,8430.59,2012.99,5540.11,2951.46,1617.76,1102.37,2728.24,1467.75,3344.39,926.19,14.09,6121.98,6814.23,20367.08,7842.3099999999995
22559.5,48,4,Student,Tier_2,4511.9,4080.0,757.41,2291.99,1773.28,524.92,1016.08,1761.46,1021.76,2029.31,281.4,8.85,1997.52,2510.0,11363.889999999998,4605.62
47510.55,39,4,Professional,Tier_1,14253.16,0.0,2243.18,6852.63,3146.68,1365.98,1630.93,2109.77,1989.96,3542.71,837.97,13.12,6233.56,9537.58,30038.36,7934.61
17539.68,45,1,Student,Tier_3,2630.95,3040.54,803.56,1977.88,916.59,527.83,411.36,1109.36,689.24,933.03,215.11,7.34,1286.7,4284.23,7262.009999999999,2952.9
93123.44,42,3,Professional,Tier_1,27937.03,0.0,2822.94,11226.06,4904.46,2220.98,4501.15,5753.8,3666.88,6595.33,1439.99,14.39,13403.28,22054.82,53485.82,17582.800000000003
66823.13,18,2,Professional,Tier_2,13364.63,12148.45,1511.68,7998.13,4787.36,2188.27,2379.35,3120.2,2540.25,4360.33,851.59,10.58,7072.82,11572.89,32022.129999999997,11079.66
38040.79,49,0,Self_Employed,Tier_2,7608.16,0.0,832.82,4245.7,2907.83,1235.84,1722.75,1970.59,1502.09,0.0,1104.12,9.15,3482.44,14910.9,15594.509999999998,7535.39
25293.99,42,2,Retired,Tier_1,7588.2,4467.98,860.44,3410.73,1759.23,1202.22,971.78,1230.88,1130.83,2262.95,433.18,9.57,0.0,-24.44,15881.55,4968.89
59330.56,33,1,Self_Employed,Tier_2,11866.11,0.0,1259.11,7559.45,3228.0,2785.01,1708.52,4140.2,2308.32,4562.61,668.25,11.7,6944.29,19244.96,28475.280000000002,11610.300000000001
41068.26,46,4,Retired,Tier_2,8213.65,4389.04,1587.55,4594.81,3276.12,945.78,1718.81,2006.43,1518.38,3330.95,776.81,14.12,5798.44,8709.93,21003.08,6966.209999999999
36308.97,59,0,Student,Tier_3,5446.35,1900.13,1606.45,5273.43,2130.98,950.08,1250.85,1709.21,1703.13,0.0,875.42,6.37,2313.0,13462.94,14457.210000000001,6488.6900000000005
69095.51,41,3,Self_Employed,Tier_2,13819.1,0.0,3179.09,8340.22,5309.54,1831.11,3330.24,3607.76,2668.31,4861.5,1709.91,12.42,8584.03,20438.73,35509.45,13147.33
93918.4,34,0,Self_Employed,Tier_2,18783.68,0.0,4542.49,11631.28,4998.05,4537.59,2789.12,5886.63,4391.45,0.0,1645.63,11.43,10738.57,34712.48,39955.5,19250.42
11015.12,59,0,Self_Employed,Tier_3,1652.27,2182.57,248.08,1357.67,791.9,326.11,487.0,765.51,352.59,0.0,291.31,7.04,774.92,2560.1,4049.92,2222.5199999999995
12947.34,23,2,Self_Employed,Tier_2,2589.47,2152.23,599.29,1339.24,817.39,448.69,355.78,851.39,591.83,1076.25,248.96,9.23,1195.26,1876.84,6421.639999999999,2496.6499999999996
16070.56,31,4,Student,Tier_3,2410.58,1347.93,369.78,1673.39,1189.9,547.09,484.17,959.48,562.75,1026.7,208.38,7.05,1132.94,5290.4,6670.349999999999,2761.8700000000003
9018.32,43,3,Retired,Tier_3,1352.75,0.0,448.35,1268.42,519.8,205.83,257.32,606.24,330.32,575.43,266.23,6.19,558.28,3187.62,4164.75,1665.9399999999998
28531.21,45,0,Retired,Tier_2,5706.24,0.0,663.79,3997.17,1943.9,945.69,1302.96,2115.74,1275.28,0.0,786.83,6.36,1814.35,9793.61,12311.099999999999,6426.5
48486.75,64,1,Professional,Tier_2,9697.35,0.0,2417.99,6649.16,2712.01,1497.88,2144.49,3764.07,2369.04,4337.82,793.99,11.65,5650.58,12102.95,25814.33,10569.47
29490.34,53,1,Professional,Tier_2,5898.07,4783.29,953.69,4140.27,1813.44,1061.04,931.11,2112.14,1069.05,2396.43,770.6,5.5,1620.66,3561.21,15201.900000000001,5943.94
19568.09,48,4,Professional,Tier_3,2935.21,2048.51,825.76,2210.32,1028.55,964.87,926.7,947.61,609.83,1620.67,410.86,5.61,1097.18,5039.19,8620.51,3859.87
73874.2,44,0,Self_Employed,Tier_2,14774.84,0.0,1866.1,10859.56,5184.83,2939.24,3067.21,5426.32,2671.92,0.0,2105.42,12.98,9588.15,24978.75,32685.329999999994,16210.11
33570.33,19,4,Retired,Tier_3,5035.55,2921.01,754.53,3434.53,2410.59,1602.18,777.45,1631.66,1206.66,2220.31,647.65,9.94,3336.52,10928.21,13855.51,5865.599999999999
39471.69,36,0,Self_Employed,Tier_2,7894.34,0.0,1585.67,5025.37,2761.28,865.36,996.08,2955.23,1240.03,0.0,594.12,5.6,2211.07,15554.21,17266.660000000003,6650.82
75534.18,45,3,Retired,Tier_1,22660.25,0.0,2764.16,9662.55,5708.51,1787.49,2758.26,3417.95,2993.1,5269.16,1692.44,14.35,10841.42,16820.31,46064.630000000005,12649.24
27183.33,62,1,Student,Tier_1,8155.0,0.0,1284.11,3321.09,1426.54,892.41,832.0,1997.06,1025.73,2578.38,298.55,6.19,1683.73,5372.45,16765.120000000003,5045.75
155923.99,61,2,Retired,Tier_2,31184.8,21033.04,6302.9,21166.82,8797.28,3739.69,6778.61,7543.88,5463.37,12553.61,2457.48,17.54,27345.58,28902.51,80005.41,25983.030000000002
20966.91,38,4,Professional,Tier_2,4193.38,1081.88,819.84,2433.35,1504.95,611.27,844.58,1007.03,757.2,1958.99,566.2,8.08,1693.88,5188.23,10910.51,3786.2799999999997
148347.27,62,3,Student,Tier_3,22252.09,0.0,5871.43,17324.74,7945.25,5322.83,5697.34,11206.37,6413.63,10750.7,3402.06,18.63,27639.36,52160.82,64144.21000000001,32042.230000000003
13755.09,32,1,Retired,Tier_1,4126.53,0.0,440.51,1431.87,929.51,579.33,601.99,764.85,673.56,971.51,312.52,5.36,737.56,2922.93,7899.93,2932.25
45385.17,51,3,Professional,Tier_2,9077.03,0.0,1890.37,6795.54,2687.43,2163.12,1536.23,2707.27,1858.45,4021.9,772.31,12.47,5659.24,11875.5,24472.27,9037.38
17942.49,57,2,Student,Tier_2,3588.5,0.0,840.2,2369.21,1053.22,591.58,497.79,1156.61,713.44,1362.58,246.99,8.98,1610.59,5522.39,9213.71,3206.41
73468.02,20,0,Student,Tier_3,11020.2,0.0,2993.69,9307.28,3871.08,2674.08,1522.04,3424.62,3663.7,0.0,1887.08,10.76,7906.28,33104.25,27192.25,13171.52
20462.86,18,0,Student,Tier_2,4092.57,4020.36,478.6,2127.29,1192.26,859.05,604.3,886.32,879.07,0.0,371.11,6.58,1346.19,4951.93,7890.72,3599.8500000000004
37859.97,41,3,Professional,Tier_2,7571.99,0.0,1270.78,4324.85,2979.22,1651.11,1374.35,2709.56,1516.66,2765.99,382.54,7.65,2897.88,11312.92,18912.83,7634.219999999999
17827.88,60,3,Self_Employed,Tier_2,3565.58,0.0,572.47,2282.95,1354.9,612.47,875.13,786.56,808.11,1282.38,424.41,5.71,1017.11,5262.92,9058.279999999999,3506.6800000000003
63496.04,44,4,Professional,Tier_2,12699.21,0.0,2192.73,8659.81,3916.78,2087.59,2965.6,3324.91,2885.53,4291.42,668.99,10.86,6892.76,19803.46,31759.949999999997,11932.62
17753.74,26,3,Retired,Tier_1,5326.12,3398.92,510.34,2281.07,911.09,358.16,593.71,851.59,605.96,1261.95,221.23,8.75,1433.6,1433.6,10290.570000000002,2630.65
115345.19,41,0,Self_Employed,Tier_2,23069.04,19437.65,4238.83,17092.24,7842.63,5353.45,3518.47,5657.45,4166.95,0.0,3313.62,22.96,21654.86,21654.86,52242.740000000005,22009.940000000002
13523.1,34,3,Student,Tier_1,4056.93,784.55,596.78,1527.8,928.94,283.6,308.26,576.01,446.57,745.9,215.89,6.52,881.85,3051.87,7856.349999999999,1830.33
10223.56,45,1,Professional,Tier_1,3067.07,0.0,307.32,1448.99,619.01,440.97,400.46,709.29,348.78,893.42,220.26,8.36,854.93,1768.0,6335.8099999999995,2119.7599999999998
64227.99,56,1,Self_Employed,Tier_2,12845.6,0.0,3058.66,8720.64,4778.24,2119.69,2237.99,5135.34,2122.71,4266.45,974.65,13.08,8398.37,17968.03,33669.59,12590.38
18688.02,21,0,Professional,Tier_3,2803.2,0.0,528.59,1926.09,1344.48,854.83,391.17,1058.02,810.95,0.0,288.29,5.98,1118.05,8682.4,6602.360000000001,3403.26
29826.81,46,3,Professional,Tier_3,4474.02,0.0,1045.21,3506.87,1782.41,1475.37,757.4,1411.37,1424.12,2464.82,357.94,5.57,1660.73,11127.26,13273.329999999998,5426.199999999999
23182.66,62,3,Retired,Tier_3,3477.4,1419.51,919.05,3475.2,1412.79,1002.78,702.78,1716.16,783.34,1740.96,270.27,8.45,1959.31,6262.43,11025.399999999998,4475.33
10497.22,45,3,Professional,Tier_1,3149.17,0.0,468.02,1126.22,584.9,249.54,523.96,671.88,391.15,599.4,274.09,9.42,989.23,2458.9,5927.709999999999,2110.62
28207.91,54,1,Student,Tier_3,4231.19,0.0,1129.16,3022.61,1674.21,1054.01,1043.1,1170.0,989.0,1485.94,367.27,7.91,2230.01,12041.43,11543.11,4623.379999999999
82527.38,46,0,Self_Employed,Tier_2,16505.48,0.0,3832.24,10647.0,6315.35,3162.39,2653.0,5019.99,2988.06,0.0,2405.29,11.81,9748.1,28998.57,37300.07,16228.73
66933.99,61,4,Student,Tier_2,13386.8,9855.43,3007.65,9250.99,3445.41,3073.14,2338.27,3338.37,2823.24,3989.52,824.68,14.74,9863.74,11600.51,33080.369999999995,12397.7
36112.23,46,1,Retired,Tier_2,7222.45,0.0,943.18,3660.7,2850.78,1527.69,864.87,2331.11,1421.93,2495.36,869.71,8.12,2930.65,11924.46,17172.47,7015.31
73040.35,22,0,Retired,Tier_2,14608.07,0.0,2273.22,8257.08,4302.38,1983.76,3096.42,5687.78,2967.73,0.0,1509.56,14.39,10507.22,28354.36,29440.75,15245.25
12853.07,28,0,Retired,Tier_1,3855.92,0.0,268.31,1581.34,940.31,475.98,591.54,702.97,471.63,0.0,316.33,7.04,904.52,3648.75,6645.88,2558.45
23123.14,19,4,Retired,Tier_2,4624.63,3930.24,661.83,3101.53,1341.2,1039.29,1018.56,1070.42,951.31,2063.82,380.37,7.19,1662.78,2939.94,11793.01,4459.95
41175.41,21,2,Self_Employed,Tier_2,8235.08,2392.89,842.07,4780.51,2599.99,1375.25,2024.68,2558.98,1679.62,3298.36,858.03,13.82,5690.98,10529.97,19756.010000000002,8496.56
27027.79,27,4,Retired,Tier_2,5405.56,3636.54,1097.44,3414.81,1680.58,1088.14,1254.27,1617.16,1002.01,2331.54,752.15,9.62,2599.47,3747.58,13929.93,5713.73
24624.42,56,4,Student,Tier_3,3693.66,0.0,1017.02,2967.91,1609.49,877.05,836.69,1477.37,892.57,1676.04,365.93,9.52,2344.98,9210.69,10964.119999999999,4449.610000000001
11480.87,61,0,Professional,Tier_2,2296.17,1777.97,499.1,1447.71,799.29,544.22,243.18,906.17,538.69,0.0,167.66,7.74,888.74,2260.71,5042.27,2399.9199999999996
5675.3,25,2,Student,Tier_2,1135.06,0.0,137.72,759.89,321.74,201.51,174.04,237.59,275.26,424.75,116.65,8.69,493.23,1891.09,2779.16,1005.05
57713.47,40,2,Professional,Tier_2,11542.69,0.0,1716.01,7776.2,3421.38,1560.65,1369.79,2781.91,2666.36,3140.15,1397.34,12.21,7045.44,20340.97,27596.43,9776.05
36443.92,44,3,Self_Employed,Tier_2,7288.78,2716.56,1415.9,4001.14,2801.98,914.98,1607.15,2241.84,1258.74,2662.68,796.54,5.93,2162.19,8737.63,18170.48,6819.25
61731.61,40,4,Self_Employed,Tier_2,12346.32,0.0,2814.82,7335.48,3453.85,2770.47,2827.02,3750.56,2597.87,6109.8,1477.71,13.85,8549.62,16247.7,32060.27,13423.630000000001
21145.11,51,4,Retired,Tier_1,6343.53,0.0,961.56,2409.28,1234.69,636.83,681.65,1003.37,818.12,1863.87,530.61,8.15,1722.86,4661.61,12812.93,3670.58
16961.99,52,2,Professional,Tier_1,5088.6,0.0,544.55,1996.5,1221.46,451.31,407.38,866.76,702.28,879.34,284.14,7.16,1215.17,4519.67,9730.45,2711.87
30157.56,34,2,Professional,Tier_2,6031.51,0.0,902.2,3548.72,1699.43,813.07,1294.26,1977.83,1028.77,1668.83,594.12,8.22,2479.7,10598.83,13850.69,5708.05
59415.62,64,2,Retired,Tier_1,17824.69,4535.7,2015.71,6064.32,3947.71,2687.46,1826.42,3749.44,2029.45,5533.29,799.28,14.63,8402.15,8402.15,35385.719999999994,11092.050000000001
24929.1,27,0,Student,Tier_2,4985.82,4729.16,617.98,3526.1,1461.08,536.54,885.0,1156.44,864.03,0.0,676.64,7.93,1976.3,5490.3,10590.98,4118.65
56975.74,19,0,Student,Tier_1,17092.72,0.0,1533.21,6884.89,3536.43,1178.69,1166.95,2480.5,2551.58,0.0,1235.57,12.95,7379.9,19315.18,29047.25,8613.29
13412.02,34,0,Student,Tier_2,2682.4,0.0,275.54,1944.8,1002.64,443.68,593.6,663.74,574.31,0.0,338.51,5.5,737.56,4892.78,5905.38,2613.84
26365.06,48,4,Self_Employed,Tier_1,7909.52,0.0,1118.59,3501.42,1517.27,583.4,1289.89,1320.95,1267.95,2046.11,437.36,8.22,2166.8,5372.59,16092.910000000002,4899.55
28363.58,33,2,Professional,Tier_2,5672.72,0.0,1413.89,4141.67,1424.77,989.03,1048.5,1959.87,1037.86,2792.78,624.01,5.36,1521.26,7258.49,15445.83,5659.2699999999995
80022.62,41,0,Self_Employed,Tier_2,16004.52,0.0,1786.55,11712.11,5535.13,2129.0,2081.02,3770.09,2717.07,0.0,1553.9,14.89,11918.82,32733.21,35038.310000000005,12251.08
35420.8,24,3,Professional,Tier_2,7084.16,0.0,868.2,3599.61,2728.01,1190.86,1337.37,1807.76,1567.36,3020.3,704.96,7.84,2778.43,11512.19,17300.280000000002,6608.3099999999995
121274.84,36,2,Professional,Tier_1,36382.45,13358.89,3168.71,14853.1,8225.93,2482.33,5805.39,5997.09,4126.75,6334.35,2223.54,20.3,18316.33,18316.33,68964.54,20635.100000000002
10206.75,33,2,Retired,Tier_2,2041.35,0.0,370.89,1139.75,678.59,341.01,313.0,534.79,433.33,829.89,160.87,5.45,556.52,3363.28,5060.47,1783.0
33285.85,50,2,Self_Employed,Tier_2,6657.17,3035.04,1052.6,3879.84,1731.76,946.31,1393.02,1841.87,1031.31,1828.86,514.46,9.06,3014.48,9373.6,15150.230000000001,5726.969999999999
34629.84,53,0,Student,Tier_2,6925.97,0.0,774.63,3746.31,1873.93,1683.76,1571.43,2689.51,1219.68,0.0,661.58,8.53,2954.59,13483.04,13320.839999999998,7825.960000000001
49267.86,62,1,Student,Tier_2,9853.57,2800.19,992.55,5002.7,2807.62,2016.61,1227.92,3688.23,2372.85,4381.31,1387.22,13.07,6441.54,12737.09,23037.75,10692.83
15650.6,27,3,Self_Employed,Tier_1,4695.18,0.0,471.78,1852.49,784.26,327.76,527.5,820.46,729.36,1026.76,208.29,7.38,1155.57,4206.78,8830.47,2613.37
115440.41,60,3,Retired,Tier_1,34632.12,0.0,3838.81,15921.11,7179.07,4292.49,2356.48,7623.91,3795.05,7326.52,2918.83,19.85,22920.16,25556.02,68897.63,20986.76
30312.75,32,1,Professional,Tier_1,9093.83,0.0,1233.39,4424.85,2007.42,1314.83,1396.33,2165.26,996.7,2740.27,811.65,8.65,2621.43,4128.22,19499.760000000002,6684.7699999999995
12572.9,60,3,Self_Employed,Tier_1,3771.87,0.0,620.9,1597.24,817.06,412.44,501.48,931.81,503.1,1219.76,181.66,9.96,1252.08,2015.57,8026.83,2530.4900000000002
29617.86,20,0,Student,Tier_1,8885.36,0.0,959.75,3131.17,1738.11,1462.49,810.47,1678.55,1418.48,0.0,704.65,7.08,2095.51,8828.83,14714.390000000001,6074.64
23351.66,19,2,Retired,Tier_3,3502.75,0.0,831.77,2842.61,1275.76,995.74,1086.06,1532.08,787.43,2147.35,272.04,7.83,1828.47,8078.08,10600.240000000002,4673.349999999999
278045.7,60,1,Professional,Tier_1,83413.71,15441.07,11673.83,37649.13,22095.49,7174.22,6042.19,13609.67,12628.42,18326.42,7090.55,23.01,42901.0,42901.0,173158.58000000002,46545.05
69487.87,59,2,Retired,Tier_1,20846.36,6165.39,2259.73,8517.62,4645.03,2638.1,1525.75,3682.47,3385.77,5620.21,1687.56,11.26,7824.51,8513.89,41888.950000000004,12919.65
31215.87,52,3,Self_Employed,Tier_2,6243.17,0.0,1183.79,3458.67,1767.67,692.46,803.14,1824.41,1143.3,2561.24,907.72,7.03,2195.54,10630.3,15214.539999999999,5371.030000000001
27430.73,44,4,Student,Tier_3,4114.61,0.0,851.7,3762.68,2017.28,600.2,778.79,1954.69,1028.4,1867.0,426.46,5.32,1459.53,10028.91,12613.27,4788.540000000001
64202.55,22,3,Professional,Tier_3,9630.38,0.0,3191.65,8979.85,4118.3,2756.73,2623.35,5023.51,2048.35,5319.29,1322.86,14.83,9519.43,19188.27,31239.47,13774.800000000001
66705.48,32,3,Retired,Tier_2,13341.1,9538.57,1779.04,9176.31,3754.81,2354.13,2832.44,4917.77,2639.53,6051.54,1182.96,12.01,8008.73,9137.29,34102.8,13926.830000000002
2921.09,53,1,Self_Employed,Tier_1,876.33,0.0,124.04,373.75,210.32,92.91,67.79,149.78,142.64,152.02,59.63,6.2,181.05,671.89,1736.46,512.75
50178.76,50,2,Self_Employed,Tier_1,15053.63,0.0,1140.63,6603.95,3616.33,2287.34,2332.9,3697.04,2264.03,3716.26,1467.8,14.97,7512.2,7998.86,30130.800000000003,12049.11
30678.76,18,1,Student,Tier_2,6135.75,0.0,863.21,4094.52,2322.81,653.39,1321.68,1268.57,937.43,2718.24,657.09,5.54,1700.05,9706.06,16134.53,4838.16
10509.53,29,0,Self_Employed,Tier_1,3152.86,1479.43,430.48,1535.33,536.35,211.61,414.38,816.62,335.61,0.0,149.16,5.63,591.94,1447.7,5655.02,1927.38
60665.11,59,2,Retired,Tier_2,12133.02,5085.11,1771.27,6545.5,3916.49,1713.7,1238.1,3888.98,2443.87,3715.93,1586.01,14.37,8716.83,16627.12,28082.210000000003,10870.66
180936.8,58,0,Self_Employed,Tier_3,27140.52,29201.02,5285.62,23230.15,11422.12,4758.44,4136.57,10957.48,8295.29,0.0,4771.63,15.78,28560.83,51737.96,67078.41,32919.41
46835.16,26,0,Self_Employed,Tier_1,14050.55,0.0,1226.73,5839.18,3636.79,1581.89,1715.66,2144.58,1868.54,0.0,663.51,11.01,5158.0,14107.73,24753.25,7974.18
72351.79,37,1,Retired,Tier_2,14470.36,8622.73,1630.52,8047.98,4485.0,1455.08,3157.34,4953.79,2269.05,7080.71,2164.96,11.63,8417.66,14014.26,35714.57,14000.220000000001
127038.81,47,3,Self_Employed,Tier_3,19055.82,0.0,3893.53,19007.33,9818.77,6061.33,5521.09,9816.31,4912.87,12134.67,3264.93,19.23,24425.36,33552.14,63910.119999999995,29576.53
15440.4,31,4,Student,Tier_2,3088.08,0.0,352.92,2156.51,1222.88,696.26,656.42,1170.77,636.48,1048.28,353.84,8.13,1254.95,4057.98,7868.67,3513.77
6787.89,40,3,Professional,Tier_3,1018.18,0.0,336.5,774.04,535.28,168.97,195.98,494.54,237.03,441.17,134.99,6.99,474.48,2451.22,3105.17,1231.51
50738.77,46,3,Professional,Tier_3,7610.81,8620.77,1474.26,7090.39,3948.85,1958.42,1214.69,4025.71,1991.71,2937.85,827.69,14.35,7278.55,9037.6,23062.159999999996,10018.22
24608.9,59,2,Self_Employed,Tier_2,4921.78,0.0,883.87,2766.04,1398.19,727.86,537.14,1863.07,1216.65,2025.06,321.34,5.68,1398.14,7947.88,11994.939999999999,4666.06
9992.74,52,1,Student,Tier_2,1998.55,0.0,281.76,1139.32,723.55,444.83,347.3,743.55,353.33,551.26,158.57,9.41,940.76,3250.71,4694.4400000000005,2047.5799999999997
28181.38,44,2,Self_Employed,Tier_2,5636.28,0.0,758.11,4071.48,1795.13,1304.31,940.36,1233.16,1141.14,1535.85,491.38,8.23,2319.08,9274.19,13796.85,5110.349999999999
53690.46,44,4,Self_Employed,Tier_2,10738.09,0.0,2231.2,7792.18,3998.89,2038.32,2063.47,2919.75,1827.37,3348.9,1446.58,14.04,7539.79,15285.72,28109.260000000002,10295.49
26629.51,47,1,Self_Employed,Tier_2,5325.9,5023.82,821.94,3747.41,2076.94,1247.48,1016.76,1439.99,1299.64,2084.02,724.39,7.54,1821.23,1821.23,14056.210000000001,5728.26
15986.35,20,3,Self_Employed,Tier_3,2397.95,1368.43,399.03,2393.9,1110.99,461.41,723.82,1008.09,488.64,1034.73,429.11,6.66,1064.34,4170.25,7336.6,3111.07
25088.05,29,0,Professional,Tier_2,5017.61,0.0,652.62,2647.16,1887.1,767.36,1082.05,1880.21,1166.39,0.0,745.02,6.66,1670.7,9242.53,10204.49,5641.030000000001
29536.19,64,3,Self_Employed,Tier_2,5907.24,3463.05,1368.09,3747.34,1849.39,649.03,1120.05,2327.91,944.18,2502.3,793.21,8.3,2451.05,4864.39,15374.36,5834.38
6408.41,48,3,Self_Employed,Tier_2,1281.68,371.55,236.84,789.57,476.05,199.69,311.54,372.58,199.2,619.83,104.56,6.79,435.11,1445.32,3403.9700000000003,1187.57
26761.85,54,1,Self_Employed,Tier_1,8028.56,0.0,1065.88,3481.81,1477.63,1202.12,915.18,1366.08,1231.48,2675.59,720.24,5.72,1529.8,4597.28,16729.47,5435.1
10234.1,44,3,Professional,Tier_3,1535.11,1682.52,231.47,1335.71,515.67,280.81,498.06,555.49,423.64,572.21,230.6,8.98,918.78,2372.79,4190.17,1988.6
50826.51,64,4,Student,Tier_1,15247.95,0.0,1898.48,6682.92,3407.13,2158.72,1376.91,3999.08,2120.76,4394.76,1182.94,12.6,6403.0,8356.87,31631.239999999998,10838.41
8605.17,41,3,Student,Tier_2,1721.03,846.64,220.17,993.9,589.74,335.38,428.17,582.15,312.84,621.84,247.53,7.5,645.44,1705.78,4146.68,1906.07
67447.61,58,0,Student,Tier_2,13489.52,9960.8,1594.87,6915.63,4262.32,1620.5,2668.76,5061.8,2970.34,0.0,870.42,10.5,7082.18,18032.66,26262.34,13191.820000000002
21625.33,57,1,Student,Tier_2,4325.07,2317.64,747.34,2533.15,1260.54,739.36,439.41,1240.61,848.98,1637.42,218.74,7.99,1728.27,5317.07,10503.52,3487.1
19429.97,28,4,Student,Tier_2,3885.99,1386.95,735.46,2638.56,1214.12,474.09,541.02,924.1,890.25,1222.27,398.62,6.58,1278.41,5118.54,9696.400000000001,3228.08
